x-axis,1,2,3
second,Volt,Volt,Volt
-18.2400E-06,-9.3750000001E+00,+4.0812500000E+00,+405.0000000000E+00
-18.1400E-06,-6.2499999999E+00,+4.1000000000E+00,+405.9375000000E+00
-18.0400E-06,+0.0E+00,+4.0562500000E+00,+406.5625000000E+00
-17.9400E-06,-9.3750000001E+00,+4.0625000000E+00,+404.6875000000E+00
-17.8400E-06,-15.6250000000E+00,+4.0312500000E+00,+404.3750000000E+00
-17.7400E-06,-15.6250000000E+00,+4.0437500000E+00,+405.0000000000E+00
-17.6400E-06,-6.2499999999E+00,+4.0937500000E+00,+405.0000000000E+00
-17.5400E-06,+0.0E+00,+4.0750000000E+00,+405.9375000000E+00
-17.4400E-06,+0.0E+00,+4.0812500000E+00,+405.6250000000E+00
-17.3400E-06,-9.3750000001E+00,+4.0562500000E+00,+405.0000000000E+00
-17.2400E-06,-6.2499999999E+00,+4.0875000000E+00,+405.0000000000E+00
-17.1400E-06,+0.0E+00,+4.0875000000E+00,+405.0000000000E+00
-17.0400E-06,+0.0E+00,+4.1000000000E+00,+404.0625000000E+00
-16.9400E-06,+0.0E+00,+4.0687500000E+00,+404.3750000000E+00
-16.8400E-06,+0.0E+00,+4.0687500000E+00,+405.0000000000E+00
-16.7400E-06,+0.0E+00,+4.0750000000E+00,+404.0625000000E+00
-16.6400E-06,+0.0E+00,+4.0625000000E+00,+404.3750000000E+00
-16.5400E-06,-9.3750000001E+00,+4.0625000000E+00,+405.0000000000E+00
-16.4400E-06,-6.2499999999E+00,+4.0625000000E+00,+404.0625000000E+00
-16.3400E-06,+0.0E+00,+4.0625000000E+00,+404.3750000000E+00
-16.2400E-06,+18.7500000001E+00,+4.0625000000E+00,+404.0625000000E+00
-16.1400E-06,+50.0000000001E+00,+4.0812500000E+00,+404.3750000000E+00
-16.0400E-06,+81.2500000001E+00,+4.0937500000E+00,+405.0000000000E+00
-15.9400E-06,+121.8750000002E+00,+4.0750000000E+00,+405.0000000000E+00
-15.8400E-06,+178.1250000002E+00,+4.0625000000E+00,+405.0000000000E+00
-15.7400E-06,+231.2500000002E+00,+4.0625000000E+00,+404.0625000000E+00
-15.6400E-06,+278.1250000002E+00,+4.0625000000E+00,+404.3750000000E+00
-15.5400E-06,+325.0000000002E+00,+4.0437500000E+00,+405.0000000000E+00
-15.4400E-06,+381.2500000002E+00,+4.0687500000E+00,+405.0000000000E+00
-15.3400E-06,+415.6250000001E+00,+4.0562500000E+00,+408.7500000000E+00
-15.2400E-06,+421.8750000000E+00,+4.0500000000E+00,+410.3125000000E+00
-15.1400E-06,+421.8750000000E+00,+4.0812500000E+00,+410.6250000000E+00
-15.0400E-06,+412.4999999999E+00,+4.0937500000E+00,+411.2500000000E+00
-14.9400E-06,+415.6250000001E+00,+4.0937500000E+00,+411.2500000000E+00
-14.8400E-06,+431.2500000001E+00,+4.0937500000E+00,+411.2500000000E+00
-14.7400E-06,+428.1249999999E+00,+4.1125000000E+00,+411.2500000000E+00
-14.6400E-06,+421.8750000000E+00,+4.1250000000E+00,+412.1875000000E+00
-14.5400E-06,+421.8750000000E+00,+4.1437500000E+00,+411.8750000000E+00
-14.4400E-06,+421.8750000000E+00,+4.1562500000E+00,+412.1875000000E+00
-14.3400E-06,+421.8750000000E+00,+4.1750000000E+00,+411.8750000000E+00
-14.2400E-06,+431.2500000001E+00,+4.1875000000E+00,+411.2500000000E+00
-14.1400E-06,+428.1249999999E+00,+4.2062500000E+00,+411.2500000000E+00
-14.0400E-06,+421.8750000000E+00,+4.2000000000E+00,+411.2500000000E+00
-13.9400E-06,+412.4999999999E+00,+4.2062500000E+00,+412.1875000000E+00
-13.8400E-06,+415.6250000001E+00,+4.2187500000E+00,+412.8125000000E+00
-13.7400E-06,+421.8750000000E+00,+4.2000000000E+00,+411.8750000000E+00
-13.6400E-06,+421.8750000000E+00,+4.2062500000E+00,+413.1250000000E+00
-13.5400E-06,+421.8750000000E+00,+4.2187500000E+00,+413.4375000000E+00
-13.4400E-06,+412.4999999999E+00,+4.2187500000E+00,+412.8125000000E+00
-13.3400E-06,+415.6250000001E+00,+4.2000000000E+00,+412.8125000000E+00
-13.2400E-06,+421.8750000000E+00,+4.1875000000E+00,+412.8125000000E+00
-13.1400E-06,+421.8750000000E+00,+4.2250000000E+00,+411.8750000000E+00
-13.0400E-06,+431.2500000001E+00,+4.2312500000E+00,+412.1875000000E+00
-12.9400E-06,+428.1249999999E+00,+4.2187500000E+00,+412.8125000000E+00
-12.8400E-06,+421.8750000000E+00,+4.2187500000E+00,+412.8125000000E+00
-12.7400E-06,+421.8750000000E+00,+4.2187500000E+00,+411.8750000000E+00
-12.6400E-06,+421.8750000000E+00,+4.2187500000E+00,+412.1875000000E+00
-12.5400E-06,+421.8750000000E+00,+4.2375000000E+00,+412.8125000000E+00
-12.4400E-06,+431.2500000001E+00,+4.2312500000E+00,+412.8125000000E+00
-12.3400E-06,+428.1249999999E+00,+4.2187500000E+00,+412.8125000000E+00
-12.2400E-06,+412.4999999999E+00,+4.2375000000E+00,+413.7500000000E+00
-12.1400E-06,+415.6250000001E+00,+4.2500000000E+00,+413.4375000000E+00
-12.0400E-06,+412.4999999999E+00,+4.2312500000E+00,+411.8750000000E+00
-11.9400E-06,+415.6250000001E+00,+4.2187500000E+00,+411.2500000000E+00
-11.8400E-06,+412.4999999999E+00,+4.2375000000E+00,+412.1875000000E+00
-11.7400E-06,+415.6250000001E+00,+4.2500000000E+00,+412.8125000000E+00
-11.6400E-06,+421.8750000000E+00,+4.2500000000E+00,+411.8750000000E+00
-11.5400E-06,+412.4999999999E+00,+4.2500000000E+00,+411.2500000000E+00
-11.4400E-06,+406.2500000000E+00,+4.2500000000E+00,+411.2500000000E+00
-11.3400E-06,+415.6250000001E+00,+4.2500000000E+00,+411.2500000000E+00
-11.2400E-06,+421.8750000000E+00,+4.2687500000E+00,+412.1875000000E+00
-11.1400E-06,+421.8750000000E+00,+4.2812500000E+00,+411.8750000000E+00
-11.0400E-06,+412.4999999999E+00,+4.2625000000E+00,+411.2500000000E+00
-10.9400E-06,+415.6250000001E+00,+4.2500000000E+00,+410.3125000000E+00
-10.8400E-06,+431.2500000001E+00,+4.2500000000E+00,+410.6250000000E+00
-10.7400E-06,+428.1249999999E+00,+4.2312500000E+00,+411.2500000000E+00
-10.6400E-06,+412.4999999999E+00,+4.2375000000E+00,+410.3125000000E+00
-10.5400E-06,+415.6250000001E+00,+4.2687500000E+00,+409.6875000000E+00
-10.4400E-06,+412.4999999999E+00,+4.2625000000E+00,+410.6250000000E+00
-10.3400E-06,+415.6250000001E+00,+4.2687500000E+00,+410.3125000000E+00
-10.2400E-06,+431.2500000001E+00,+4.2437500000E+00,+410.6250000000E+00
-10.1400E-06,+428.1249999999E+00,+4.2562500000E+00,+411.2500000000E+00
-10.0400E-06,+412.4999999999E+00,+4.2437500000E+00,+410.3125000000E+00
-9.9400E-06,+415.6250000001E+00,+4.2750000000E+00,+409.6875000000E+00
-9.8400E-06,+403.1249999999E+00,+4.2562500000E+00,+408.7500000000E+00
-9.7400E-06,+400.0000000001E+00,+4.2375000000E+00,+409.0625000000E+00
-9.6400E-06,+406.2500000000E+00,+4.2312500000E+00,+409.6875000000E+00
-9.5400E-06,+406.2500000000E+00,+4.2562500000E+00,+409.6875000000E+00
-9.4400E-06,+406.2500000000E+00,+4.2437500000E+00,+409.6875000000E+00
-9.3400E-06,+415.6250000001E+00,+4.2187500000E+00,+409.6875000000E+00
-9.2400E-06,+421.8750000000E+00,+4.2187500000E+00,+409.6875000000E+00
-9.1400E-06,+412.4999999999E+00,+4.2000000000E+00,+410.6250000000E+00
-9.0400E-06,+406.2500000000E+00,+4.2062500000E+00,+411.2500000000E+00
-8.9400E-06,+406.2500000000E+00,+4.2375000000E+00,+410.3125000000E+00
-8.8400E-06,+406.2500000000E+00,+4.2312500000E+00,+408.7500000000E+00
-8.7400E-06,+415.6250000001E+00,+4.2187500000E+00,+409.0625000000E+00
-8.6400E-06,+412.4999999999E+00,+4.2187500000E+00,+409.6875000000E+00
-8.5400E-06,+415.6250000001E+00,+4.2187500000E+00,+409.6875000000E+00
-8.4400E-06,+412.4999999999E+00,+4.2187500000E+00,+408.7500000000E+00
-8.3400E-06,+406.2500000000E+00,+4.2375000000E+00,+409.0625000000E+00
-8.2400E-06,+406.2500000000E+00,+4.2312500000E+00,+409.6875000000E+00
-8.1400E-06,+415.6250000001E+00,+4.2187500000E+00,+408.7500000000E+00
-8.0400E-06,+412.4999999999E+00,+4.2187500000E+00,+409.0625000000E+00
-7.9400E-06,+415.6250000001E+00,+4.2187500000E+00,+408.7500000000E+00
-7.8400E-06,+412.4999999999E+00,+4.2187500000E+00,+408.1250000000E+00
-7.7400E-06,+415.6250000001E+00,+4.2187500000E+00,+409.0625000000E+00
-7.6400E-06,+412.4999999999E+00,+4.2562500000E+00,+408.7500000000E+00
-7.5400E-06,+415.6250000001E+00,+4.2437500000E+00,+407.1875000000E+00
-7.4400E-06,+412.4999999999E+00,+4.2000000000E+00,+407.5000000000E+00
-7.3400E-06,+415.6250000001E+00,+4.2062500000E+00,+409.0625000000E+00
-7.2400E-06,+412.4999999999E+00,+4.2187500000E+00,+409.6875000000E+00
-7.1400E-06,+415.6250000001E+00,+4.2187500000E+00,+408.7500000000E+00
-7.0400E-06,+412.4999999999E+00,+4.2187500000E+00,+408.1250000000E+00
-6.9400E-06,+415.6250000001E+00,+4.2000000000E+00,+408.1250000000E+00
-6.8400E-06,+412.4999999999E+00,+4.1687500000E+00,+407.1875000000E+00
-6.7400E-06,+415.6250000001E+00,+4.1937500000E+00,+408.4375000000E+00
-6.6400E-06,+412.4999999999E+00,+4.2187500000E+00,+408.7500000000E+00
-6.5400E-06,+406.2500000000E+00,+4.2000000000E+00,+408.1250000000E+00
-6.4400E-06,+415.6250000001E+00,+4.1687500000E+00,+408.1250000000E+00
-6.3400E-06,+421.8750000000E+00,+4.1750000000E+00,+408.1250000000E+00
-6.2400E-06,+412.4999999999E+00,+4.1875000000E+00,+407.1875000000E+00
-6.1400E-06,+406.2500000000E+00,+4.1875000000E+00,+407.5000000000E+00
-6.0400E-06,+406.2500000000E+00,+4.1687500000E+00,+407.1875000000E+00
-5.9400E-06,+415.6250000001E+00,+4.1750000000E+00,+406.5625000000E+00
-5.8400E-06,+412.4999999999E+00,+4.1687500000E+00,+406.5625000000E+00
-5.7400E-06,+415.6250000001E+00,+4.1750000000E+00,+406.5625000000E+00
-5.6400E-06,+412.4999999999E+00,+4.1687500000E+00,+406.5625000000E+00
-5.5400E-06,+415.6250000001E+00,+4.1750000000E+00,+407.5000000000E+00
-5.4400E-06,+412.4999999999E+00,+4.1687500000E+00,+407.1875000000E+00
-5.3400E-06,+406.2500000000E+00,+4.1562500000E+00,+406.5625000000E+00
-5.2400E-06,+406.2500000000E+00,+4.1562500000E+00,+406.5625000000E+00
-5.1400E-06,+406.2500000000E+00,+4.1750000000E+00,+406.5625000000E+00
-5.0400E-06,+415.6250000001E+00,+4.1687500000E+00,+406.5625000000E+00
-4.9400E-06,+421.8750000000E+00,+4.1562500000E+00,+406.5625000000E+00
-4.8400E-06,+412.4999999999E+00,+4.1562500000E+00,+406.5625000000E+00
-4.7400E-06,+415.6250000001E+00,+4.1562500000E+00,+406.5625000000E+00
-4.6400E-06,+412.4999999999E+00,+4.1562500000E+00,+406.5625000000E+00
-4.5400E-06,+415.6250000001E+00,+4.1375000000E+00,+406.5625000000E+00
-4.4400E-06,+412.4999999999E+00,+4.1437500000E+00,+406.5625000000E+00
-4.3400E-06,+415.6250000001E+00,+4.1375000000E+00,+407.5000000000E+00
-4.2400E-06,+168.7499999982E+00,+3.9750000000E+00,+408.1250000000E+00
-4.1400E-06,+0.0E+00,+3.5187500000E+00,+407.1875000000E+00
-4.0400E-06,+0.0E+00,+4.1250000000E+00,+405.6250000000E+00
-3.9400E-06,+0.0E+00,+4.1812500000E+00,+405.9375000000E+00
-3.8400E-06,-9.3750000001E+00,+4.4250000000E+00,+406.5625000000E+00
-3.7400E-06,-15.6250000000E+00,+4.3062500000E+00,+406.5625000000E+00
-3.6400E-06,-15.6250000000E+00,+4.1187500000E+00,+406.5625000000E+00
-3.5400E-06,-6.2499999999E+00,+4.0687500000E+00,+405.6250000000E+00
-3.4400E-06,+0.0E+00,+4.0250000000E+00,+405.9375000000E+00
-3.3400E-06,-9.3750000001E+00,+3.9312500000E+00,+405.6250000000E+00
-3.2400E-06,-6.2499999999E+00,+4.0312500000E+00,+405.9375000000E+00
-3.1400E-06,-9.3750000001E+00,+4.0437500000E+00,+406.5625000000E+00
-3.0400E-06,-15.6250000000E+00,+4.0437500000E+00,+406.5625000000E+00
-2.9400E-06,-6.2499999999E+00,+4.1312500000E+00,+405.6250000000E+00
-2.8400E-06,+0.0E+00,+4.0812500000E+00,+404.0625000000E+00
-2.7400E-06,+0.0E+00,+4.1625000000E+00,+405.3125000000E+00
-2.6400E-06,+0.0E+00,+4.0625000000E+00,+405.6250000000E+00
-2.5400E-06,+0.0E+00,+4.0875000000E+00,+404.0625000000E+00
-2.4400E-06,+0.0E+00,+4.0562500000E+00,+404.3750000000E+00
-2.3400E-06,-9.3750000001E+00,+4.0625000000E+00,+405.0000000000E+00
-2.2400E-06,-15.6250000000E+00,+4.0687500000E+00,+405.9375000000E+00
-2.1400E-06,-6.2499999999E+00,+4.0687500000E+00,+405.6250000000E+00
-2.0400E-06,-9.3750000001E+00,+4.0750000000E+00,+405.0000000000E+00
-1.9400E-06,-6.2499999999E+00,+4.0437500000E+00,+405.0000000000E+00
-1.8400E-06,+0.0E+00,+4.0875000000E+00,+405.0000000000E+00
-1.7400E-06,+0.0E+00,+4.0687500000E+00,+405.0000000000E+00
-1.6400E-06,+0.0E+00,+4.0687500000E+00,+404.0625000000E+00
-1.5400E-06,-9.3750000001E+00,+4.0562500000E+00,+404.3750000000E+00
-1.4400E-06,-6.2499999999E+00,+4.1062500000E+00,+405.0000000000E+00
-1.3400E-06,-9.3750000001E+00,+4.0812500000E+00,+405.0000000000E+00
-1.2400E-06,-6.2499999999E+00,+4.0687500000E+00,+405.0000000000E+00
-1.1400E-06,-9.3750000001E+00,+4.0937500000E+00,+404.0625000000E+00
-1.0400E-06,-6.2499999999E+00,+4.0750000000E+00,+404.3750000000E+00
-940.0E-09,+0.0E+00,+4.0812500000E+00,+405.0000000000E+00
-840.0E-09,+0.0E+00,+4.0750000000E+00,+405.0000000000E+00
-740.0E-09,+0.0E+00,+4.1000000000E+00,+405.0000000000E+00
-640.0E-09,+18.7500000001E+00,+4.0875000000E+00,+404.0625000000E+00
-540.0E-09,+40.6250000001E+00,+4.0812500000E+00,+403.4375000000E+00
-440.0E-09,+75.0000000002E+00,+4.0750000000E+00,+404.3750000000E+00
-340.0E-09,+121.8750000002E+00,+4.0625000000E+00,+405.0000000000E+00
-240.0E-09,+168.7500000002E+00,+4.0625000000E+00,+405.0000000000E+00
-140.0E-09,+215.6250000002E+00,+4.0812500000E+00,+405.0000000000E+00
-40.0E-09,+271.8750000003E+00,+4.0937500000E+00,+405.0000000000E+00
+60.0E-09,+315.6250000001E+00,+4.0937500000E+00,+405.0000000000E+00
+160.0E-09,+375.0000000003E+00,+4.0750000000E+00,+405.0000000000E+00
+260.0E-09,+406.2500000000E+00,+4.0625000000E+00,+406.8750000000E+00
+360.0E-09,+415.6250000001E+00,+4.0437500000E+00,+408.1250000000E+00
+460.0E-09,+421.8750000000E+00,+4.0687500000E+00,+410.0000000000E+00
+560.0E-09,+421.8750000000E+00,+4.0750000000E+00,+411.2500000000E+00
+660.0E-09,+421.8750000000E+00,+4.0812500000E+00,+411.2500000000E+00
+760.0E-09,+412.4999999999E+00,+4.0937500000E+00,+410.3125000000E+00
+860.0E-09,+415.6250000001E+00,+4.0937500000E+00,+410.6250000000E+00
+960.0E-09,+431.2500000001E+00,+4.0937500000E+00,+411.2500000000E+00
+1.0600E-06,+428.1249999999E+00,+4.1125000000E+00,+412.1875000000E+00
+1.1600E-06,+412.4999999999E+00,+4.1250000000E+00,+410.9375000000E+00
+1.2600E-06,+415.6250000001E+00,+4.1437500000E+00,+410.6250000000E+00
+1.3600E-06,+412.4999999999E+00,+4.1562500000E+00,+412.1875000000E+00
+1.4600E-06,+415.6250000001E+00,+4.1562500000E+00,+412.8125000000E+00
+1.5600E-06,+421.8750000000E+00,+4.1562500000E+00,+412.8125000000E+00
+1.6600E-06,+421.8750000000E+00,+4.1750000000E+00,+412.8125000000E+00
+1.7600E-06,+421.8750000000E+00,+4.2062500000E+00,+412.8125000000E+00
+1.8600E-06,+421.8750000000E+00,+4.2000000000E+00,+412.8125000000E+00
+1.9600E-06,+421.8750000000E+00,+4.2062500000E+00,+411.8750000000E+00
+2.0600E-06,+421.8750000000E+00,+4.2187500000E+00,+412.1875000000E+00
+2.1600E-06,+421.8750000000E+00,+4.2187500000E+00,+412.8125000000E+00
+2.2600E-06,+421.8750000000E+00,+4.2187500000E+00,+412.8125000000E+00
+2.3600E-06,+421.8750000000E+00,+4.2187500000E+00,+412.8125000000E+00
+2.4600E-06,+421.8750000000E+00,+4.2562500000E+00,+411.8750000000E+00
+2.5600E-06,+421.8750000000E+00,+4.2437500000E+00,+412.1875000000E+00
+2.6600E-06,+421.8750000000E+00,+4.2562500000E+00,+412.8125000000E+00
+2.7600E-06,+421.8750000000E+00,+4.2437500000E+00,+413.7500000000E+00
+2.8600E-06,+431.2500000001E+00,+4.2187500000E+00,+413.4375000000E+00
+2.9600E-06,+428.1249999999E+00,+4.2187500000E+00,+411.8750000000E+00
+3.0600E-06,+421.8750000000E+00,+4.2375000000E+00,+412.1875000000E+00
+3.1600E-06,+421.8750000000E+00,+4.2312500000E+00,+412.8125000000E+00
+3.2600E-06,+421.8750000000E+00,+4.2187500000E+00,+411.8750000000E+00
+3.3600E-06,+421.8750000000E+00,+4.2562500000E+00,+411.2500000000E+00
+3.4600E-06,+421.8750000000E+00,+4.2625000000E+00,+412.1875000000E+00
+3.5600E-06,+421.8750000000E+00,+4.2312500000E+00,+412.8125000000E+00
+3.6600E-06,+421.8750000000E+00,+4.2375000000E+00,+412.8125000000E+00
+3.7600E-06,+421.8750000000E+00,+4.2312500000E+00,+411.8750000000E+00
+3.8600E-06,+421.8750000000E+00,+4.2187500000E+00,+411.2500000000E+00
+3.9600E-06,+412.4999999999E+00,+4.2187500000E+00,+412.1875000000E+00
+4.0600E-06,+415.6250000001E+00,+4.2375000000E+00,+412.8125000000E+00
+4.1600E-06,+412.4999999999E+00,+4.2312500000E+00,+411.8750000000E+00
+4.2600E-06,+415.6250000001E+00,+4.2187500000E+00,+412.1875000000E+00
+4.3600E-06,+421.8750000000E+00,+4.2187500000E+00,+411.8750000000E+00
+4.4600E-06,+421.8750000000E+00,+4.2375000000E+00,+411.2500000000E+00
+4.5600E-06,+412.4999999999E+00,+4.2500000000E+00,+411.2500000000E+00
+4.6600E-06,+406.2500000000E+00,+4.2500000000E+00,+412.1875000000E+00
+4.7600E-06,+406.2500000000E+00,+4.2312500000E+00,+410.9375000000E+00
+4.8600E-06,+425.0000000001E+00,+4.2375000000E+00,+410.6250000000E+00
+4.9600E-06,+418.7499999999E+00,+4.2500000000E+00,+411.2500000000E+00
+5.0600E-06,+415.6250000001E+00,+4.2312500000E+00,+411.2500000000E+00
+5.1600E-06,+412.4999999999E+00,+4.2187500000E+00,+411.2500000000E+00
+5.2600E-06,+415.6250000001E+00,+4.2562500000E+00,+411.2500000000E+00
+5.3600E-06,+412.4999999999E+00,+4.2625000000E+00,+410.3125000000E+00
+5.4600E-06,+415.6250000001E+00,+4.2500000000E+00,+409.6875000000E+00
+5.5600E-06,+412.4999999999E+00,+4.2500000000E+00,+409.6875000000E+00
+5.6600E-06,+415.6250000001E+00,+4.2312500000E+00,+409.6875000000E+00
+5.7600E-06,+412.4999999999E+00,+4.2187500000E+00,+409.6875000000E+00
+5.8600E-06,+396.8749999999E+00,+4.2375000000E+00,+409.6875000000E+00
+5.9600E-06,+400.0000000001E+00,+4.2687500000E+00,+409.6875000000E+00
+6.0600E-06,+406.2500000000E+00,+4.2625000000E+00,+409.6875000000E+00
+6.1600E-06,+406.2500000000E+00,+4.2312500000E+00,+409.6875000000E+00
+6.2600E-06,+415.6250000001E+00,+4.2375000000E+00,+409.6875000000E+00
+6.3600E-06,+421.8750000000E+00,+4.2312500000E+00,+409.6875000000E+00
+6.4600E-06,+421.8750000000E+00,+4.2187500000E+00,+409.6875000000E+00
+6.5600E-06,+412.4999999999E+00,+4.2187500000E+00,+409.6875000000E+00
+6.6600E-06,+415.6250000001E+00,+4.2187500000E+00,+409.6875000000E+00
+6.7600E-06,+421.8750000000E+00,+4.2187500000E+00,+409.6875000000E+00
+6.8600E-06,+421.8750000000E+00,+4.2375000000E+00,+408.7500000000E+00
+6.9600E-06,+412.4999999999E+00,+4.2312500000E+00,+409.0625000000E+00
+7.0600E-06,+415.6250000001E+00,+4.2187500000E+00,+410.6250000000E+00
+7.1600E-06,+412.4999999999E+00,+4.2187500000E+00,+409.3750000000E+00
+7.2600E-06,+396.8749999999E+00,+4.2187500000E+00,+408.1250000000E+00
+7.3600E-06,+400.0000000001E+00,+4.2187500000E+00,+408.1250000000E+00
+7.4600E-06,+415.6250000001E+00,+4.2375000000E+00,+408.1250000000E+00
+7.5600E-06,+421.8750000000E+00,+4.2312500000E+00,+409.0625000000E+00
+7.6600E-06,+421.8750000000E+00,+4.2187500000E+00,+409.6875000000E+00
+7.7600E-06,+421.8750000000E+00,+4.2187500000E+00,+408.7500000000E+00
+7.8600E-06,+412.4999999999E+00,+4.2375000000E+00,+409.0625000000E+00
+7.9600E-06,+406.2500000000E+00,+4.2312500000E+00,+409.6875000000E+00
+8.0600E-06,+415.6250000001E+00,+4.2187500000E+00,+408.7500000000E+00
+8.1600E-06,+431.2500000001E+00,+4.2187500000E+00,+408.1250000000E+00
+8.2600E-06,+418.7499999999E+00,+4.2000000000E+00,+408.1250000000E+00
+8.3600E-06,+406.2500000000E+00,+4.2062500000E+00,+408.1250000000E+00
+8.4600E-06,+415.6250000001E+00,+4.2187500000E+00,+408.1250000000E+00
+8.5600E-06,+412.4999999999E+00,+4.2187500000E+00,+408.1250000000E+00
+8.6600E-06,+415.6250000001E+00,+4.2000000000E+00,+408.1250000000E+00
+8.7600E-06,+421.8750000000E+00,+4.2062500000E+00,+408.1250000000E+00
+8.8600E-06,+421.8750000000E+00,+4.2000000000E+00,+409.0625000000E+00
+8.9600E-06,+412.4999999999E+00,+4.2062500000E+00,+408.7500000000E+00
+9.0600E-06,+406.2500000000E+00,+4.1812500000E+00,+408.1250000000E+00
+9.1600E-06,+406.2500000000E+00,+4.1937500000E+00,+407.1875000000E+00
+9.2600E-06,+406.2500000000E+00,+4.2000000000E+00,+407.5000000000E+00
+9.3600E-06,+406.2500000000E+00,+4.2062500000E+00,+407.1875000000E+00
+9.4600E-06,+415.6250000001E+00,+4.2000000000E+00,+407.5000000000E+00
+9.5600E-06,+412.4999999999E+00,+4.1875000000E+00,+408.1250000000E+00
+9.6600E-06,+406.2500000000E+00,+4.1875000000E+00,+407.1875000000E+00
+9.7600E-06,+415.6250000001E+00,+4.1687500000E+00,+407.5000000000E+00
+9.8600E-06,+412.4999999999E+00,+4.1562500000E+00,+408.1250000000E+00
+9.9600E-06,+406.2500000000E+00,+4.1562500000E+00,+407.1875000000E+00
+10.0600E-06,+406.2500000000E+00,+4.1750000000E+00,+407.5000000000E+00
+10.1600E-06,+406.2500000000E+00,+4.1875000000E+00,+407.1875000000E+00
+10.2600E-06,+406.2500000000E+00,+4.1687500000E+00,+406.5625000000E+00
+10.3600E-06,+406.2500000000E+00,+4.1562500000E+00,+406.5625000000E+00
+10.4600E-06,+415.6250000001E+00,+4.1562500000E+00,+406.5625000000E+00
+10.5600E-06,+412.4999999999E+00,+4.1562500000E+00,+406.5625000000E+00
+10.6600E-06,+406.2500000000E+00,+4.1562500000E+00,+406.5625000000E+00
+10.7600E-06,+406.2500000000E+00,+4.1562500000E+00,+407.5000000000E+00
+10.8600E-06,+406.2500000000E+00,+4.1562500000E+00,+407.1875000000E+00
+10.9600E-06,+406.2500000000E+00,+4.1562500000E+00,+406.5625000000E+00
+11.0600E-06,+415.6250000001E+00,+4.1750000000E+00,+407.5000000000E+00
+11.1600E-06,+421.8750000000E+00,+4.1500000000E+00,+406.2500000000E+00
+11.2600E-06,+412.4999999999E+00,+4.1250000000E+00,+405.9375000000E+00
+11.3600E-06,+162.4999999982E+00,+3.9562500000E+00,+406.5625000000E+00
+11.4600E-06,+0.0E+00,+3.4875000000E+00,+407.5000000000E+00
+11.5600E-06,+0.0E+00,+4.1125000000E+00,+406.2500000000E+00
+11.6600E-06,-9.3750000001E+00,+4.2000000000E+00,+405.9375000000E+00
+11.7600E-06,-6.2499999999E+00,+4.4187500000E+00,+405.6250000000E+00
+11.8600E-06,+0.0E+00,+4.3125000000E+00,+405.9375000000E+00
+11.9600E-06,-9.3750000001E+00,+4.1312500000E+00,+405.6250000000E+00
+12.0600E-06,-15.6250000000E+00,+4.0875000000E+00,+405.9375000000E+00
+12.1600E-06,-15.6250000000E+00,+4.0375000000E+00,+406.5625000000E+00
+12.2600E-06,-15.6250000000E+00,+3.9500000000E+00,+407.5000000000E+00
+12.3600E-06,-15.6250000000E+00,+4.0437500000E+00,+406.2500000000E+00
+12.4600E-06,-15.6250000000E+00,+4.0250000000E+00,+405.9375000000E+00
+12.5600E-06,-6.2499999999E+00,+4.0312500000E+00,+406.5625000000E+00
+12.6600E-06,+0.0E+00,+4.1500000000E+00,+405.6250000000E+00
+12.7600E-06,+0.0E+00,+4.0937500000E+00,+405.9375000000E+00
+12.8600E-06,+0.0E+00,+4.1437500000E+00,+405.6250000000E+00
+12.9600E-06,+0.0E+00,+4.0687500000E+00,+405.0000000000E+00
+13.0600E-06,-9.3750000001E+00,+4.1187500000E+00,+405.0000000000E+00
+13.1600E-06,-6.2499999999E+00,+4.0687500000E+00,+405.0000000000E+00
+13.2600E-06,-9.3750000001E+00,+4.0625000000E+00,+405.0000000000E+00
+13.3600E-06,-6.2499999999E+00,+4.0687500000E+00,+405.0000000000E+00
+13.4600E-06,-9.3750000001E+00,+4.0500000000E+00,+405.0000000000E+00
+13.5600E-06,-15.6250000000E+00,+4.0625000000E+00,+405.0000000000E+00
+13.6600E-06,-15.6250000000E+00,+4.0625000000E+00,+404.0625000000E+00
+13.7600E-06,-6.2499999999E+00,+4.0812500000E+00,+404.3750000000E+00
+13.8600E-06,+0.0E+00,+4.0375000000E+00,+405.0000000000E+00
+13.9600E-06,+0.0E+00,+4.0562500000E+00,+405.9375000000E+00
+14.0600E-06,-9.3750000001E+00,+4.0562500000E+00,+405.6250000000E+00
+14.1600E-06,-6.2499999999E+00,+4.0500000000E+00,+405.0000000000E+00
+14.2600E-06,+0.0E+00,+4.0437500000E+00,+405.0000000000E+00
+14.3600E-06,+0.0E+00,+4.0500000000E+00,+405.0000000000E+00
+14.4600E-06,+0.0E+00,+4.0812500000E+00,+405.0000000000E+00
+14.5600E-06,+0.0E+00,+4.0750000000E+00,+405.0000000000E+00
+14.6600E-06,-9.3750000001E+00,+4.0812500000E+00,+405.0000000000E+00
+14.7600E-06,-6.2499999999E+00,+4.0562500000E+00,+405.0000000000E+00
+14.8600E-06,+0.0E+00,+4.0687500000E+00,+405.0000000000E+00
+14.9600E-06,+18.7500000001E+00,+4.0562500000E+00,+405.0000000000E+00
+15.0600E-06,+50.0000000001E+00,+4.0687500000E+00,+405.0000000000E+00
+15.1600E-06,+81.2500000001E+00,+4.0562500000E+00,+405.0000000000E+00
+15.2600E-06,+112.5000000001E+00,+4.0500000000E+00,+404.0625000000E+00
