time	V(vo2)
6.022789917754096e-006	4.480272e+001
6.023292866273733e-006	4.480272e+001
6.023848208198956e-006	4.480272e+001
6.024158508300542e-006	4.480272e+001
6.024451807723485e-006	4.480272e+001
6.024683334760611e-006	4.480272e+001
6.024896220296200e-006	4.480272e+001
6.025094471742709e-006	4.480272e+001
6.025422297849248e-006	4.480272e+001
6.025774322179073e-006	4.480272e+001
6.026241634655982e-006	4.480272e+001
6.026735964954899e-006	4.480272e+001
6.027337419327317e-006	4.480271e+001
6.027626357256455e-006	4.480271e+001
6.027834274856259e-006	4.480271e+001
6.028037526022156e-006	4.480271e+001
6.028257143266685e-006	4.480271e+001
6.028561514839770e-006	4.480271e+001
6.028925255745221e-006	4.480271e+001
6.029366911505796e-006	4.480270e+001
6.029870240002733e-006	4.480270e+001
6.030556377944335e-006	4.480270e+001
6.030861228013135e-006	4.480270e+001
6.031061339662608e-006	4.480270e+001
6.031265714141754e-006	4.480270e+001
6.031476307781503e-006	4.480270e+001
6.031788457334236e-006	4.480270e+001
6.032146464864108e-006	4.480270e+001
6.032596641024346e-006	4.480270e+001
6.033095610247924e-006	4.480270e+001
6.033810784282501e-006	4.480270e+001
6.034123874107400e-006	4.480270e+001
6.034320729830095e-006	4.480270e+001
6.034552504897983e-006	4.480269e+001
6.034780966238107e-006	4.480269e+001
6.035143550714439e-006	4.480269e+001
6.035518490109942e-006	4.480269e+001
6.036016086896634e-006	4.480269e+001
6.036550653974737e-006	4.480269e+001
6.036892997253462e-006	4.480269e+001
6.037187654236303e-006	4.480269e+001
6.037424597260532e-006	4.480269e+001
6.037622881250454e-006	4.480269e+001
6.037866155446381e-006	4.480269e+001
6.038148719213904e-006	4.480269e+001
6.038527967527213e-006	4.480268e+001
6.038948239400072e-006	4.480268e+001
6.039468527032493e-006	4.480268e+001
6.040130234741953e-006	4.480268e+001
6.040427968513618e-006	4.480268e+001
6.040629284338739e-006	4.480268e+001
6.040835127681110e-006	4.480268e+001
6.041044250264943e-006	4.480268e+001
6.041359380034445e-006	4.480268e+001
6.041716523911417e-006	4.480268e+001
6.042169142496390e-006	4.480267e+001
6.042665929659880e-006	4.480267e+001
6.043372503729966e-006	4.480267e+001
6.043684215424616e-006	4.480267e+001
6.043878293813393e-006	4.480267e+001
6.044066848908541e-006	4.480267e+001
6.044261193799416e-006	4.480267e+001
6.044581764969720e-006	4.480267e+001
6.044933159164712e-006	4.480267e+001
6.045393031933050e-006	4.480267e+001
6.045884175961275e-006	4.480267e+001
6.046611850298728e-006	4.480267e+001
6.046927222214810e-006	4.480267e+001
6.047127694711052e-006	4.480267e+001
6.047366923021824e-006	4.480266e+001
6.047606375389480e-006	4.480266e+001
6.047975328066918e-006	4.480266e+001
6.048358697070128e-006	4.480266e+001
6.048862922880538e-006	4.480266e+001
6.049415209697512e-006	4.480266e+001
6.049728857045189e-006	4.480266e+001
6.050022153411550e-006	4.480266e+001
6.050254426358953e-006	4.480266e+001
6.050465643277908e-006	4.480266e+001
6.050668890755784e-006	4.480266e+001
6.050990878414542e-006	4.480265e+001
6.051345879276582e-006	4.480265e+001
6.051807123121783e-006	4.480265e+001
6.052304419218446e-006	4.480265e+001
6.052923250510212e-006	4.480265e+001
6.053216038037074e-006	4.480265e+001
6.053417616554840e-006	4.480265e+001
6.053623691888721e-006	4.480265e+001
6.053832104668810e-006	4.480265e+001
6.054148177860735e-006	4.480265e+001
6.054504944317390e-006	4.480265e+001
6.054958508670133e-006	4.480264e+001
6.055454903158147e-006	4.480264e+001
6.056163160898798e-006	4.480264e+001
6.056475468863010e-006	4.480264e+001
6.056669213824056e-006	4.480264e+001
6.056859070742438e-006	4.480264e+001
6.057051115632844e-006	4.480264e+001
6.057374590147380e-006	4.480264e+001
6.057724436781681e-006	4.480264e+001
6.058187351807437e-006	4.480264e+001
6.058677092413145e-006	4.480264e+001
6.059412163424149e-006	4.480264e+001
6.059728981617357e-006	4.480264e+001
6.059932714175959e-006	4.480264e+001
6.060179461735843e-006	4.480263e+001
6.060428277002844e-006	4.480263e+001
6.060803556091898e-006	4.480263e+001
6.061194166989692e-006	4.480263e+001
6.061705478850599e-006	4.480263e+001
6.062275666591371e-006	4.480263e+001
6.062565246395951e-006	4.480263e+001
6.062855292546243e-006	4.480263e+001
6.063080824271483e-006	4.480263e+001
6.063304230752298e-006	4.480263e+001
6.063515339237158e-006	4.480262e+001
6.063861293925665e-006	4.480262e+001
6.064223802618868e-006	4.480262e+001
6.064707573225775e-006	4.480262e+001
6.065220590267817e-006	4.480262e+001
6.065640743745798e-006	4.480262e+001
6.065909992941654e-006	4.480262e+001
6.066145149277030e-006	4.480262e+001
6.066335128698114e-006	4.480262e+001
6.066606144494724e-006	4.480262e+001
6.066868725111696e-006	4.480262e+001
6.067265332913852e-006	4.480262e+001
6.067664477835827e-006	4.480261e+001
6.068199611797276e-006	4.480261e+001
6.068810771635291e-006	4.480261e+001
6.069081371289087e-006	4.480261e+001
6.069335627915257e-006	4.480261e+001
6.069527693445403e-006	4.480261e+001
6.069775368360703e-006	4.480261e+001
6.070025240730026e-006	4.480261e+001
6.070402652040563e-006	4.480261e+001
6.070793560384452e-006	4.480261e+001
6.071308066110670e-006	4.480261e+001
6.071886038579166e-006	4.480260e+001
6.072158045742487e-006	4.480260e+001
6.072441640081472e-006	4.480260e+001
6.072656412066391e-006	4.480260e+001
6.072892298321364e-006	4.480260e+001
6.073126047098643e-006	4.480260e+001
6.073486772509990e-006	4.480260e+001
6.073865758283309e-006	4.480260e+001
6.074361934015754e-006	4.480260e+001
6.074902588186493e-006	4.480260e+001
6.075238535366290e-006	4.480260e+001
6.075534267502986e-006	4.480260e+001
6.075771239646283e-006	4.480260e+001
6.075971499226035e-006	4.480260e+001
6.076208514275983e-006	4.480259e+001
6.076496409143650e-006	4.480259e+001
6.076871833474162e-006	4.480259e+001
6.077297691774175e-006	4.480259e+001
6.077814573235418e-006	4.480259e+001
6.078489347440680e-006	4.480259e+001
6.078791692992053e-006	4.480259e+001
6.078985801110520e-006	4.480259e+001
6.079172743072431e-006	4.480259e+001
6.079373382188863e-006	4.480259e+001
6.079688171754805e-006	4.480259e+001
6.080043512223660e-006	4.480259e+001
6.080496561471083e-006	4.480258e+001
6.080989916813773e-006	4.480258e+001
6.081687133945024e-006	4.480258e+001
6.081994070997188e-006	4.480258e+001
6.082193834949096e-006	4.480258e+001
6.082398595768507e-006	4.480258e+001
6.082607366817566e-006	4.480258e+001
6.082921264756458e-006	4.480258e+001
6.083278178338480e-006	4.480258e+001
6.083730288795192e-006	4.480258e+001
6.084228475325415e-006	4.480258e+001
6.084950664606015e-006	4.480257e+001
6.085264968144072e-006	4.480257e+001
6.085466085773567e-006	4.480257e+001
6.085707293265047e-006	4.480257e+001
6.085949337372026e-006	4.480257e+001
6.086319973182264e-006	4.480257e+001
6.086705284132077e-006	4.480257e+001
6.087211176866031e-006	4.480257e+001
6.087767473079986e-006	4.480257e+001
6.088076328365083e-006	4.480257e+001
6.088369452150744e-006	4.480257e+001
6.088601026032342e-006	4.480257e+001
6.088814178226154e-006	4.480256e+001
6.089011146705875e-006	4.480256e+001
6.089340225990531e-006	4.480256e+001
6.089691519207269e-006	4.480256e+001
6.090160333378780e-006	4.480256e+001
6.090654334399426e-006	4.480256e+001
6.091239561332312e-006	4.480256e+001
6.091524607107490e-006	4.480256e+001
6.091736046383300e-006	4.480256e+001
6.091938540276481e-006	4.480256e+001
6.092162575389859e-006	4.480256e+001
6.092463043810836e-006	4.480256e+001
6.092829582596271e-006	4.480256e+001
6.093267128717134e-006	4.480255e+001
6.093772893560334e-006	4.480255e+001
6.094448657120027e-006	4.480255e+001
6.094749239574787e-006	4.480255e+001
6.094958333972833e-006	4.480255e+001
6.095157592280603e-006	4.480255e+001
6.095387326158358e-006	4.480255e+001
6.095680084913097e-006	4.480255e+001
6.096049973172008e-006	4.480255e+001
6.096480447609354e-006	4.480255e+001
6.096991315894529e-006	4.480255e+001
6.097669953745305e-006	4.480254e+001
6.097972495823500e-006	4.480254e+001
6.098166381550418e-006	4.480254e+001
6.098353221899167e-006	4.480254e+001
6.098553852730559e-006	4.480254e+001
6.098868661756629e-006	4.480254e+001
6.099224004223885e-006	4.480254e+001
6.099677023061606e-006	4.480254e+001
6.100170251266412e-006	4.480254e+001
6.100866194493071e-006	4.480254e+001
6.101172517723741e-006	4.480254e+001
6.101373277445088e-006	4.480253e+001
6.101576584496837e-006	4.480253e+001
6.101790140621011e-006	4.480253e+001
6.102098756493452e-006	4.480253e+001
6.102458564187507e-006	4.480253e+001
6.102905273201037e-006	4.480253e+001
6.103406361018110e-006	4.480253e+001
6.104118058503777e-006	4.480253e+001
6.104429833130726e-006	4.480253e+001
6.104627578225330e-006	4.480253e+001
6.104861272608619e-006	4.480252e+001
6.105092656631672e-006	4.480252e+001
6.105456829819805e-006	4.480252e+001
6.105833922399190e-006	4.480252e+001
6.106332844590945e-006	4.480252e+001
6.106870851296103e-006	4.480252e+001
6.107209454569995e-006	4.480252e+001
6.107504767365046e-006	4.480252e+001
6.107742111450404e-006	4.480252e+001
6.107941082252044e-006	4.480252e+001
6.108181699243653e-006	4.480252e+001
6.108466263286122e-006	4.480252e+001
6.108843921551893e-006	4.480252e+001
6.109266428844934e-006	4.480252e+001
6.109785657671535e-006	4.480252e+001
6.110455635713330e-006	4.480251e+001
6.110756396154188e-006	4.480251e+001
6.110950913473107e-006	4.480251e+001
6.111140585584457e-006	4.480251e+001
6.111342152670396e-006	4.480251e+001
6.111657499346251e-006	4.480251e+001
6.112012915865384e-006	4.480251e+001
6.112466304570435e-006	4.480251e+001
6.112959737562818e-006	4.480251e+001
6.113656837947179e-006	4.480251e+001
6.113963814280421e-006	4.480251e+001
6.114164436819836e-006	4.480250e+001
6.114368074135179e-006	4.480250e+001
6.114580344527415e-006	4.480250e+001
6.114890255429911e-006	4.480250e+001
6.115249294991881e-006	4.480250e+001
6.115697387138602e-006	4.480250e+001
6.116197835092513e-006	4.480250e+001
6.116913533436852e-006	4.480250e+001
6.117226103212470e-006	4.480250e+001
6.117425938218651e-006	4.480249e+001
6.117664252246885e-006	4.480249e+001
6.117902381200940e-006	4.480249e+001
6.118270509891666e-006	4.480249e+001
6.118652752511167e-006	4.480249e+001
6.119155740554744e-006	4.480249e+001
6.119704418230954e-006	4.480249e+001
6.120025842718674e-006	4.480249e+001
6.120320506106114e-006	4.480249e+001
6.120555311298764e-006	4.480249e+001
6.120761890035520e-006	4.480249e+001
6.120978937373955e-006	4.480249e+001
6.121285725965014e-006	4.480249e+001
6.121649038976634e-006	4.480249e+001
6.122094627615538e-006	4.480249e+001
6.122600328613975e-006	4.480249e+001
6.123320319125630e-006	4.480248e+001
6.123633915444682e-006	4.480248e+001
6.123837618776662e-006	4.480248e+001
6.124085518765393e-006	4.480248e+001
6.124335595186770e-006	4.480248e+001
6.124711832707075e-006	4.480248e+001
6.125103290538503e-006	4.480247e+001
6.125615315079325e-006	4.480247e+001
6.126186574188786e-006	4.480247e+001
6.126476677716791e-006	4.480247e+001
6.126767415896850e-006	4.480247e+001
6.126993974987782e-006	4.480247e+001
6.127216352253689e-006	4.480247e+001
6.127425399449910e-006	4.480247e+001
6.127770097584528e-006	4.480247e+001
6.128131152020877e-006	4.480247e+001
6.128614104452396e-006	4.480247e+001
6.129125349259301e-006	4.480247e+001
6.129548697483833e-006	4.480247e+001
6.129815999837696e-006	4.480247e+001
6.130051144831450e-006	4.480247e+001
6.130242474301079e-006	4.480246e+001
6.130510223755631e-006	4.480246e+001
6.130775602207483e-006	4.480246e+001
6.131170112042006e-006	4.480246e+001
6.131571939575059e-006	4.480246e+001
6.132104658180398e-006	4.480246e+001
6.132717569870549e-006	4.480246e+001
6.132987463689649e-006	4.480246e+001
6.133244974709101e-006	4.480246e+001
6.133439927752393e-006	4.480246e+001
6.133686158499990e-006	4.480246e+001
6.133934429157495e-006	4.480246e+001
6.134309759736611e-006	4.480246e+001
6.134699622396128e-006	4.480246e+001
6.135212342717189e-006	4.480246e+001
6.135788141816562e-006	4.480245e+001
6.136061042785745e-006	4.480245e+001
6.136344360592461e-006	4.480245e+001
6.136558707216244e-006	4.480245e+001
6.136794753329455e-006	4.480245e+001
6.137028670871042e-006	4.480245e+001
6.137389639601643e-006	4.480245e+001
6.137768663851129e-006	4.480244e+001
6.138264747913846e-006	4.480244e+001
6.138804553700722e-006	4.480244e+001
6.139144539965558e-006	4.480244e+001
6.139441131324669e-006	4.480244e+001
6.139679570929535e-006	4.480244e+001
6.139877035033631e-006	4.480244e+001
6.140122066129738e-006	4.480244e+001
6.140402637532655e-006	4.480244e+001
6.140783056197974e-006	4.480244e+001
6.141201566237098e-006	4.480244e+001
6.141723703889657e-006	4.480244e+001
6.142388098148016e-006	4.480244e+001
6.142687008561798e-006	4.480244e+001
6.142881887674645e-006	4.480244e+001
6.143092509052622e-006	4.480243e+001
6.143284969520324e-006	4.480243e+001
6.143620082638135e-006	4.480243e+001
6.143967090654207e-006	4.480243e+001
6.144439982324473e-006	4.480243e+001
6.144926291296732e-006	4.480243e+001
6.145668603418225e-006	4.480243e+001
6.145990645817917e-006	4.480243e+001
6.146186046471908e-006	4.480243e+001
6.146414841139147e-006	4.480243e+001
6.146639034223383e-006	4.480243e+001
6.146999445334062e-006	4.480243e+001
6.147371532608248e-006	4.480243e+001
6.147868438149268e-006	4.480243e+001
6.148401936991593e-006	4.480242e+001
6.148733126629807e-006	4.480242e+001
6.149023683874738e-006	4.480242e+001
6.149254505458807e-006	4.480242e+001
6.149462334535671e-006	4.480242e+001
6.149678800512759e-006	4.480242e+001
6.149988274032486e-006	4.480242e+001
6.150350942476374e-006	4.480242e+001
6.150797969516758e-006	4.480241e+001
6.151300167803186e-006	4.480241e+001
6.151994978685627e-006	4.480241e+001
6.152303756137151e-006	4.480241e+001
6.152503966967704e-006	4.480241e+001
6.152708938927248e-006	4.480241e+001
6.152916125976016e-006	4.480241e+001
6.153231327455516e-006	4.480241e+001
6.153587348158018e-006	4.480241e+001
6.154041086371687e-006	4.480241e+001
6.154538992206304e-006	4.480241e+001
6.155185064200819e-006	4.480241e+001
6.155482483827940e-006	4.480241e+001
6.155677200723325e-006	4.480240e+001
6.155865573790470e-006	4.480240e+001
6.156063424519326e-006	4.480240e+001
6.156381903533320e-006	4.480240e+001
6.156735476450792e-006	4.480240e+001
6.157192115763960e-006	4.480240e+001
6.157683251430818e-006	4.480240e+001
6.158382395374945e-006	4.480240e+001
6.158689629946063e-006	4.480239e+001
6.158891608910866e-006	4.480239e+001
6.159093338776317e-006	4.480239e+001
6.159311475843754e-006	4.480239e+001
6.159614891882576e-006	4.480239e+001
6.159977505613284e-006	4.480239e+001
6.160419073291540e-006	4.480239e+001
6.160923345873565e-006	4.480239e+001
6.161628948394421e-006	4.480239e+001
6.161938668158146e-006	4.480239e+001
6.162136820558883e-006	4.480239e+001
6.162371415097123e-006	4.480239e+001
6.162604059348209e-006	4.480239e+001
6.162968912346717e-006	4.480239e+001
6.163346867392450e-006	4.480238e+001
6.163846136612167e-006	4.480238e+001
6.164384830045777e-006	4.480238e+001
6.164725114627540e-006	4.480238e+001
6.165021320631708e-006	4.480238e+001
6.165259912337129e-006	4.480238e+001
6.165457019077780e-006	4.480238e+001
6.165702723073124e-006	4.480238e+001
6.165982551268462e-006	4.480238e+001
6.166363411549275e-006	4.480238e+001
6.166781252932296e-006	4.480238e+001
6.167304080876429e-006	4.480238e+001
6.167969452849226e-006	4.480238e+001
6.168268679454525e-006	4.480238e+001
6.168461929571822e-006	4.480237e+001
6.168649279752331e-006	4.480237e+001
6.168850493259992e-006	4.480237e+001
6.169166369463658e-006	4.480237e+001
6.169522135043848e-006	4.480237e+001
6.169975846334608e-006	4.480237e+001
6.170469114843979e-006	4.480237e+001
6.171163060696150e-006	4.480237e+001
6.171468500362765e-006	4.480236e+001
6.171673931586880e-006	4.480236e+001
6.171873598033451e-006	4.480236e+001
6.172099385387542e-006	4.480236e+001
6.172395148797832e-006	4.480236e+001
6.172762514040225e-006	4.480236e+001
6.173196299676109e-006	4.480236e+001
6.173705322486123e-006	4.480236e+001
6.174396206752586e-006	4.480236e+001
6.174702064900423e-006	4.480236e+001
6.174895434245264e-006	4.480236e+001
6.175119885987179e-006	4.480236e+001
6.175334947677857e-006	4.480236e+001
6.175690854256372e-006	4.480236e+001
6.176055456001001e-006	4.480235e+001
6.176546139356060e-006	4.480235e+001
6.177060260757761e-006	4.480235e+001
6.177490541856706e-006	4.480235e+001
6.177762778357410e-006	4.480235e+001
6.178004263612813e-006	4.480235e+001
6.178192401010835e-006	4.480235e+001
6.178441882737779e-006	4.480235e+001
6.178693574061811e-006	4.480235e+001
6.179073346303243e-006	4.480235e+001
6.179465585866989e-006	4.480235e+001
6.179983401504580e-006	4.480235e+001
6.180569657131957e-006	4.480235e+001
6.180828639582026e-006	4.480235e+001
6.181107382881301e-006	4.480235e+001
6.181313606488936e-006	4.480234e+001
6.181557986657815e-006	4.480234e+001
6.181803794483298e-006	4.480234e+001
6.182174790817646e-006	4.480234e+001
6.182562576867445e-006	4.480234e+001
6.183068438744138e-006	4.480234e+001
6.183627603382341e-006	4.480234e+001
6.183937492992842e-006	4.480234e+001
6.184232346693325e-006	4.480233e+001
6.184466044171361e-006	4.480233e+001
6.184676891379110e-006	4.480233e+001
6.184880556737993e-006	4.480233e+001
6.185201626724562e-006	4.480233e+001
6.185557024352556e-006	4.480233e+001
6.186017850330627e-006	4.480233e+001
6.186516795257668e-006	4.480233e+001
6.187098995618506e-006	4.480233e+001
6.187382912897083e-006	4.480233e+001
6.187590617753869e-006	4.480233e+001
6.187796369808152e-006	4.480233e+001
6.188010363866736e-006	4.480233e+001
6.188321704923838e-006	4.480233e+001
6.188682029374670e-006	4.480233e+001
6.189130324053827e-006	4.480232e+001
6.189629262132179e-006	4.480232e+001
6.190318320529326e-006	4.480232e+001
6.190623396608308e-006	4.480232e+001
6.190830300366323e-006	4.480232e+001
6.191028852225305e-006	4.480232e+001
6.191258261796506e-006	4.480232e+001
6.191550401667828e-006	4.480232e+001
6.191920031310694e-006	4.480232e+001
6.192350200641406e-006	4.480232e+001
6.192861644171294e-006	4.480231e+001
6.193547328021271e-006	4.480231e+001
6.193851592783961e-006	4.480231e+001
6.194044306961910e-006	4.480231e+001
6.194267424618205e-006	4.480231e+001
6.194479712933604e-006	4.480231e+001
6.194834379216058e-006	4.480231e+001
6.195196861229213e-006	4.480231e+001
6.195686351601060e-006	4.480231e+001
6.196196671231363e-006	4.480231e+001
6.196651726676078e-006	4.480231e+001
6.196916905301664e-006	4.480230e+001
6.197163317532561e-006	4.480230e+001
6.197353600537192e-006	4.480230e+001
6.197603664246515e-006	4.480230e+001
6.197856008000047e-006	4.480230e+001
6.198235902626220e-006	4.480230e+001
6.198628808767870e-006	4.480230e+001
6.199147178857778e-006	4.480230e+001
6.199736184906574e-006	4.480230e+001
6.199991606101185e-006	4.480230e+001
6.200269039604439e-006	4.480230e+001
6.200472778026406e-006	4.480230e+001
6.200719410071054e-006	4.480230e+001
6.200968018524322e-006	4.480230e+001
6.201341795349785e-006	4.480230e+001
6.201731618065559e-006	4.480229e+001
6.202240194808778e-006	4.480229e+001
6.202804203193912e-006	4.480229e+001
6.203107990685602e-006	4.480229e+001
6.203402281766690e-006	4.480229e+001
6.203634796385360e-006	4.480229e+001
6.203848358584535e-006	4.480229e+001
6.204062838893049e-006	4.480229e+001
6.204385994315609e-006	4.480229e+001
6.204749120670983e-006	4.480229e+001
6.205210975700898e-006	4.480229e+001
6.205720923472408e-006	4.480228e+001
6.206230149605890e-006	4.480228e+001
6.206499987795877e-006	4.480228e+001
6.206722434214801e-006	4.480228e+001
6.206923255241276e-006	4.480228e+001
6.207158900463361e-006	4.480228e+001
6.207450297064654e-006	4.480228e+001
6.207824315720978e-006	4.480228e+001
6.208252225272520e-006	4.480228e+001
6.208764389736138e-006	4.480228e+001
6.209415636948545e-006	4.480228e+001
6.209703158080449e-006	4.480227e+001
6.209939086600225e-006	4.480227e+001
6.210124484592322e-006	4.480227e+001
6.210376984248922e-006	4.480227e+001
6.210631500084413e-006	4.480227e+001
6.211014685678779e-006	4.480227e+001
6.211409045522170e-006	4.480227e+001
6.211931135487181e-006	4.480227e+001
6.212527408181595e-006	4.480227e+001
6.212777997192942e-006	4.480227e+001
6.213049293306988e-006	4.480227e+001
6.213497259953404e-006	4.480227e+001
6.213750989601807e-006	4.480227e+001
6.214130790948430e-006	4.480227e+001
6.214524315425324e-006	4.480226e+001
6.215039080905566e-006	4.480226e+001
6.215613844496454e-006	4.480226e+001
6.215903375898779e-006	4.480226e+001
6.216195210049375e-006	4.480226e+001
6.216423415819627e-006	4.480226e+001
6.216644419632100e-006	4.480226e+001
6.216862404484491e-006	4.480226e+001
6.217200188497057e-006	4.480226e+001
6.217567046596512e-006	4.480226e+001
6.218043038019872e-006	4.480225e+001
6.218562440801073e-006	4.480225e+001
6.218964558372953e-006	4.480225e+001
6.219235475946050e-006	4.480225e+001
6.219463928539698e-006	4.480225e+001
6.219659086210971e-006	4.480225e+001
6.219914498777068e-006	4.480225e+001
6.220189454425595e-006	4.480225e+001
6.220575872118578e-006	4.480225e+001
6.220987031721470e-006	4.480225e+001
6.221510883638176e-006	4.480225e+001
6.222131801361663e-006	4.480225e+001
6.222400853399257e-006	4.480224e+001
6.222664564497354e-006	4.480224e+001
6.223108224956420e-006	4.480224e+001
6.223352892128359e-006	4.480224e+001
6.223723972159645e-006	4.480224e+001
6.224111445893299e-006	4.480224e+001
6.224620603314385e-006	4.480224e+001
6.225191917778872e-006	4.480224e+001
6.225466131368207e-006	4.480224e+001
6.225748534822995e-006	4.480224e+001
6.225961497199894e-006	4.480223e+001
6.226198340567729e-006	4.480223e+001
6.226433328950648e-006	4.480223e+001
6.226795369716071e-006	4.480223e+001
6.227174987945283e-006	4.480223e+001
6.227671362671328e-006	4.480223e+001
6.228210320421285e-006	4.480223e+001
6.228557697392223e-006	4.480223e+001
6.228856108153602e-006	4.480223e+001
6.229097519884486e-006	4.480223e+001
6.229289355199480e-006	4.480223e+001
6.229550319414995e-006	4.480223e+001
6.229817293989387e-006	4.480223e+001
6.230207791953213e-006	4.480223e+001
6.230612752396864e-006	4.480223e+001
6.231145672844218e-006	4.480222e+001
6.231793274115438e-006	4.480222e+001
6.232086641178719e-006	4.480222e+001
6.232282259169275e-006	4.480222e+001
6.232493674193651e-006	4.480222e+001
6.232725315257620e-006	4.480222e+001
6.233045994053638e-006	4.480222e+001
6.233418881753522e-006	4.480222e+001
6.233873669700407e-006	4.480222e+001
6.234389197425083e-006	4.480222e+001
6.235017128569664e-006	4.480222e+001
6.235318616657631e-006	4.480221e+001
6.235525595886526e-006	4.480221e+001
6.235726151174181e-006	4.480221e+001
6.235967665708248e-006	4.480221e+001
6.236262180832342e-006	4.480221e+001
6.236640638944413e-006	4.480221e+001
6.237072134460814e-006	4.480221e+001
6.237595875698693e-006	4.480221e+001
6.238200555348794e-006	4.480221e+001
6.238489932742369e-006	4.480221e+001
6.238683541964774e-006	4.480220e+001
6.238899076471682e-006	4.480220e+001
6.239132356027077e-006	4.480220e+001
6.239461621170006e-006	4.480220e+001
6.239836363140100e-006	4.480220e+001
6.240299144651129e-006	4.480220e+001
6.240819000708636e-006	4.480220e+001
6.241371690050845e-006	4.480220e+001
6.241657941857826e-006	4.480220e+001
6.241880097401786e-006	4.480220e+001
6.242070640531672e-006	4.480220e+001
6.242329314030959e-006	4.480220e+001
6.242597509312914e-006	4.480220e+001
6.242986068612233e-006	4.480220e+001
6.243392031493600e-006	4.480220e+001
6.243922928417245e-006	4.480219e+001
6.244571794291470e-006	4.480219e+001
6.244865150478035e-006	4.480219e+001
6.245059724078322e-006	4.480219e+001
6.245271895622545e-006	4.480219e+001
6.245512489674171e-006	4.480219e+001
6.245831917776196e-006	4.480219e+001
6.246210849287365e-006	4.480219e+001
6.246663616833043e-006	4.480219e+001
6.247186451688314e-006	4.480219e+001
6.247786810999190e-006	4.480219e+001
6.248083503367780e-006	4.480218e+001
6.248293899533547e-006	4.480218e+001
6.248490691765363e-006	4.480218e+001
6.248746128530852e-006	4.480218e+001
6.249029415268670e-006	4.480218e+001
6.249416697974575e-006	4.480218e+001
6.249836656722907e-006	4.480218e+001
6.250369296571801e-006	4.480218e+001
6.250998899056531e-006	4.480218e+001
6.251292840413897e-006	4.480217e+001
6.251483286402737e-006	4.480217e+001
6.251707033291809e-006	4.480217e+001
6.251943555406203e-006	4.480217e+001
6.252288486243568e-006	4.480217e+001
6.252666755857117e-006	4.480217e+001
6.253144464091198e-006	4.480217e+001
6.253673460143022e-006	4.480217e+001
6.254114312081310e-006	4.480217e+001
6.254383279082759e-006	4.480217e+001
6.254626556848747e-006	4.480217e+001
6.254816111835038e-006	4.480217e+001
6.255065368353241e-006	4.480217e+001
6.255316844016451e-006	4.480217e+001
6.255696088978274e-006	4.480217e+001
6.256088449164282e-006	4.480217e+001
6.256606866598263e-006	4.480216e+001
6.257197737946640e-006	4.480216e+001
6.257447664567706e-006	4.480216e+001
6.257722165260715e-006	4.480216e+001
6.258171471949792e-006	4.480216e+001
6.258424836758092e-006	4.480216e+001
6.258803887472519e-006	4.480216e+001
6.259197040829612e-006	4.480215e+001
6.259710413489966e-006	4.480215e+001
6.260281580332955e-006	4.480215e+001
6.260579110118486e-006	4.480215e+001
6.260873477898638e-006	4.480215e+001
6.261105829481056e-006	4.480215e+001
6.261321062711600e-006	4.480215e+001
6.261577027578957e-006	4.480215e+001
6.261889886123584e-006	4.480215e+001
6.262281073792647e-006	4.480215e+001
6.262730345051731e-006	4.480215e+001
6.263278509770209e-006	4.480215e+001
6.263669162696883e-006	4.480215e+001
6.263937349603593e-006	4.480215e+001
6.264158487159777e-006	4.480214e+001
6.264359859470964e-006	4.480214e+001
6.264632283481397e-006	4.480214e+001
6.264917356661737e-006	4.480214e+001
6.265316132215981e-006	4.480214e+001
6.265734781765037e-006	4.480214e+001
6.266274271450600e-006	4.480214e+001
6.266943071139841e-006	4.480214e+001
6.267250773409755e-006	4.480214e+001
6.267456296445845e-006	4.480214e+001
6.267655485336920e-006	4.480214e+001
6.267923126076352e-006	4.480214e+001
6.268209572977274e-006	4.480214e+001
6.268605518680581e-006	4.480214e+001
6.269027552834733e-006	4.480213e+001
6.269572719652672e-006	4.480213e+001
6.270108578849964e-006	4.480213e+001
6.270384181914640e-006	4.480213e+001
6.270584831970238e-006	4.480213e+001
6.270797223508623e-006	4.480213e+001
6.271060548568297e-006	4.480213e+001
6.271372019098220e-006	4.480213e+001
6.271766181540489e-006	4.480212e+001
6.272209781367499e-006	4.480212e+001
6.272750060268978e-006	4.480212e+001
6.273321694248712e-006	4.480212e+001
6.273614287111845e-006	4.480212e+001
6.273827330625231e-006	4.480212e+001
6.274021692547621e-006	4.480212e+001
6.274301590992321e-006	4.480212e+001
6.274575953819916e-006	4.480212e+001
6.274979708148498e-006	4.480212e+001
6.275389710014290e-006	4.480212e+001
6.275941666654405e-006	4.480212e+001
6.276519884336473e-006	4.480212e+001
6.276803343037429e-006	4.480211e+001
6.276993725802538e-006	4.480211e+001
6.277213294159090e-006	4.480211e+001
6.277473703818204e-006	4.480211e+001
6.277801573365688e-006	4.480211e+001
6.278194813486709e-006	4.480211e+001
6.278654148778734e-006	4.480211e+001
6.279198195038166e-006	4.480211e+001
6.279667966291314e-006	4.480211e+001
6.279939488925551e-006	4.480210e+001
6.280176538003834e-006	4.480210e+001
6.280373934821476e-006	4.480210e+001
6.280632471395570e-006	4.480210e+001
6.280894085802791e-006	4.480210e+001
6.281279535398643e-006	4.480210e+001
6.281680135975659e-006	4.480210e+001
6.282207785403282e-006	4.480210e+001
