time	V(n003)
3.482530328128425e-005	4.777567e-002
3.482571513226465e-005	4.777677e-002
3.482610953056339e-005	4.777784e-002
3.482673116249682e-005	4.777952e-002
3.482700088074803e-005	4.778025e-002
3.482732723330412e-005	4.778112e-002
3.482767496545969e-005	4.778205e-002
3.482814714843296e-005	4.778331e-002
3.482867937425194e-005	4.778471e-002
3.482905938249903e-005	4.778571e-002
3.482931858569266e-005	4.778639e-002
3.482957775113871e-005	4.778706e-002
3.483030678976332e-005	4.778896e-002
3.483081044853079e-005	4.779027e-002
3.483129683076389e-005	4.779154e-002
3.483193413439389e-005	4.779322e-002
3.483260438745528e-005	4.779500e-002
3.483308554065936e-005	4.779629e-002
3.483347822277882e-005	4.779735e-002
3.483412585013335e-005	4.779910e-002
3.483439143687345e-005	4.779981e-002
3.483473073528920e-005	4.780072e-002
3.483503615447567e-005	4.780154e-002
3.483550403717006e-005	4.780279e-002
3.483598553564310e-005	4.780406e-002
3.483653285880212e-005	4.780550e-002
3.483681264898272e-005	4.780623e-002
3.483710065976114e-005	4.780698e-002
3.483747169352042e-005	4.780794e-002
3.483785657754784e-005	4.780895e-002
3.483835382344161e-005	4.781024e-002
3.483887380744538e-005	4.781161e-002
3.483950999565513e-005	4.781329e-002
3.484023806609934e-005	4.781523e-002
3.484065029093000e-005	4.781633e-002
3.484104875732183e-005	4.781740e-002
3.484139741987205e-005	4.781834e-002
3.484168343092370e-005	4.781911e-002
3.484196560263331e-005	4.781987e-002
3.484230108425496e-005	4.782077e-002
3.484264185205088e-005	4.782168e-002
3.484311516984556e-005	4.782294e-002
3.484364445304963e-005	4.782433e-002
3.484396161144640e-005	4.782517e-002
3.484423447899093e-005	4.782588e-002
3.484451456566007e-005	4.782661e-002
3.484527727833781e-005	4.782860e-002
3.484578501970065e-005	4.782992e-002
3.484629537524667e-005	4.783126e-002
3.484693867452510e-005	4.783296e-002
3.484764939856722e-005	4.783485e-002
3.484808390374558e-005	4.783601e-002
3.484848361165471e-005	4.783709e-002
3.484883588168383e-005	4.783804e-002
3.484913301935594e-005	4.783884e-002
3.484941773585285e-005	4.783960e-002
3.484976075953175e-005	4.784052e-002
3.485008994432229e-005	4.784140e-002
3.485055803603698e-005	4.784264e-002
3.485107053068440e-005	4.784400e-002
3.485139605715823e-005	4.784485e-002
3.485167432411285e-005	4.784558e-002
3.485196176939223e-005	4.784633e-002
3.485273831554600e-005	4.784836e-002
3.485325033199954e-005	4.784969e-002
3.485376564630813e-005	4.785104e-002
3.485441287304561e-005	4.785275e-002
3.485513197873727e-005	4.785467e-002
3.485556154567832e-005	4.785582e-002
3.485596332352542e-005	4.785690e-002
3.485631856460503e-005	4.785785e-002
3.485661792898553e-005	4.785866e-002
3.485691020104278e-005	4.785944e-002
3.485725737511006e-005	4.786037e-002
3.485759591225629e-005	4.786127e-002
3.485805842465273e-005	4.786250e-002
3.485857994659641e-005	4.786388e-002
3.485887159720980e-005	4.786465e-002
3.485916986992188e-005	4.786543e-002
3.485948398752187e-005	4.786625e-002
3.485986661212054e-005	4.786724e-002
3.486028533024321e-005	4.786833e-002
3.486079207112858e-005	4.786966e-002
3.486133972629285e-005	4.787110e-002
3.486198831406662e-005	4.787281e-002
3.486277194063303e-005	4.787490e-002
3.486314725567596e-005	4.787591e-002
3.486354844796369e-005	4.787698e-002
3.486390214576043e-005	4.787794e-002
3.486418344651396e-005	4.787869e-002
3.486449561857646e-005	4.787953e-002
3.486484027584447e-005	4.788045e-002
3.486520597227594e-005	4.788142e-002
3.486567915318012e-005	4.788268e-002
3.486625887481887e-005	4.788421e-002
3.486656464980406e-005	4.788501e-002
3.486687558471383e-005	4.788582e-002
3.486768875382573e-005	4.788794e-002
3.486821272654858e-005	4.788931e-002
3.486873912581998e-005	4.789069e-002
3.486939872086176e-005	4.789244e-002
3.487014146832945e-005	4.789441e-002
3.487055337992456e-005	4.789552e-002
3.487095810199986e-005	4.789660e-002
3.487131869055193e-005	4.789757e-002
3.487161983957085e-005	4.789838e-002
3.487193015421983e-005	4.789921e-002
3.487228504618981e-005	4.790016e-002
3.487264677497909e-005	4.790113e-002
3.487309943439945e-005	4.790232e-002
3.487364960581829e-005	4.790378e-002
3.487395085188111e-005	4.790457e-002
3.487425450945589e-005	4.790536e-002
3.487463343521471e-005	4.790635e-002
3.487502879258309e-005	4.790738e-002
3.487552767979241e-005	4.790868e-002
3.487605097148364e-005	4.791006e-002
3.487667842437189e-005	4.791171e-002
3.487738338602692e-005	4.791359e-002
3.487791014424035e-005	4.791499e-002
3.487830396301656e-005	4.791605e-002
3.487898809795970e-005	4.791789e-002
3.487929004290097e-005	4.791870e-002
3.487965984145733e-005	4.791968e-002
3.488000770651006e-005	4.792061e-002
3.488042969308769e-005	4.792173e-002
3.488092148505248e-005	4.792303e-002
3.488122533487625e-005	4.792383e-002
3.488154392894752e-005	4.792466e-002
3.488189011199155e-005	4.792557e-002
3.488228412828684e-005	4.792660e-002
3.488273944530010e-005	4.792779e-002
3.488325521640995e-005	4.792914e-002
3.488383350930616e-005	4.793066e-002
3.488449624806586e-005	4.793242e-002
3.488535620094907e-005	4.793471e-002
3.488576496124551e-005	4.793580e-002
3.488645167774515e-005	4.793765e-002
3.488675570272048e-005	4.793846e-002
3.488713299821741e-005	4.793947e-002
3.488748427957905e-005	4.794041e-002
3.488791388998880e-005	4.794154e-002
3.488838300704997e-005	4.794278e-002
3.488870682835654e-005	4.794364e-002
3.488902036697522e-005	4.794446e-002
3.488937449637464e-005	4.794538e-002
3.488977021314649e-005	4.794642e-002
3.489023949320227e-005	4.794765e-002
3.489075775076067e-005	4.794900e-002
3.489134813816630e-005	4.795056e-002
3.489201581255430e-005	4.795233e-002
3.489291363945046e-005	4.795472e-002
3.489335411974159e-005	4.795590e-002
3.489369032824360e-005	4.795680e-002
3.489400851445015e-005	4.795766e-002
3.489432802532971e-005	4.795851e-002
3.489470636781206e-005	4.795952e-002
3.489507790100516e-005	4.796051e-002
3.489552148365147e-005	4.796169e-002
3.489605068219409e-005	4.796308e-002
3.489637368623427e-005	4.796393e-002
3.489671213048953e-005	4.796482e-002
3.489758918309716e-005	4.796711e-002
3.489813679601397e-005	4.796854e-002
3.489868138830538e-005	4.796998e-002
3.489936330975177e-005	4.797178e-002
3.490014367552377e-005	4.797386e-002
3.490054094696174e-005	4.797492e-002
3.490132697518342e-005	4.797703e-002
3.490164154734687e-005	4.797787e-002
3.490198800284311e-005	4.797880e-002
3.490236378675751e-005	4.797980e-002
3.490277456036361e-005	4.798089e-002
3.490325362424593e-005	4.798215e-002
3.490371217706664e-005	4.798336e-002
3.490406024551224e-005	4.798427e-002
3.490445492132857e-005	4.798531e-002
3.490488791559054e-005	4.798644e-002
3.490539232900089e-005	4.798776e-002
3.490594046762566e-005	4.798920e-002
3.490656820340221e-005	4.799086e-002
3.490729659099204e-005	4.799279e-002
3.490784920524848e-005	4.799426e-002
3.490824842299761e-005	4.799533e-002
3.490861543726381e-005	4.799632e-002
3.490896379404473e-005	4.799725e-002
3.490929339610913e-005	4.799813e-002
3.490968574603945e-005	4.799918e-002
3.491006781564110e-005	4.800019e-002
3.491053448850118e-005	4.800143e-002
3.491110510998874e-005	4.800293e-002
3.491146339895321e-005	4.800387e-002
3.491184939497308e-005	4.800488e-002
3.491229382376546e-005	4.800605e-002
3.491278713740886e-005	4.800734e-002
3.491334067753579e-005	4.800880e-002
3.491395337277062e-005	4.801041e-002
3.491467388510791e-005	4.801232e-002
3.491536520941127e-005	4.801416e-002
3.491578276162630e-005	4.801528e-002
3.491614217898328e-005	4.801624e-002
3.491648726902663e-005	4.801717e-002
3.491682824784473e-005	4.801808e-002
3.491722506977421e-005	4.801914e-002
3.491762258743189e-005	4.802020e-002
3.491810573213322e-005	4.802147e-002
3.491874561687910e-005	4.802316e-002
3.491917835883596e-005	4.802429e-002
3.492012819003229e-005	4.802678e-002
3.492067363061041e-005	4.802821e-002
3.492126745438182e-005	4.802978e-002
3.492195897875777e-005	4.803161e-002
3.492286841486059e-005	4.803403e-002
3.492332507008117e-005	4.803525e-002
3.492367827440113e-005	4.803620e-002
3.492401865978767e-005	4.803711e-002
3.492436803390064e-005	4.803804e-002
3.492477035993077e-005	4.803911e-002
3.492518098469413e-005	4.804020e-002
3.492567938706212e-005	4.804152e-002
3.492623837001926e-005	4.804299e-002
3.492665624387284e-005	4.804409e-002
3.492761029741040e-005	4.804659e-002
3.492816213857691e-005	4.804804e-002
3.492875710067733e-005	4.804961e-002
3.492945249962756e-005	4.805145e-002
3.493035647186144e-005	4.805385e-002
3.493080990846914e-005	4.805506e-002
3.493116773539348e-005	4.805602e-002
3.493151747757661e-005	4.805696e-002
3.493187115058069e-005	4.805790e-002
3.493228112532235e-005	4.805899e-002
3.493269693369619e-005	4.806010e-002
3.493320694906640e-005	4.806145e-002
3.493374094672153e-005	4.806285e-002
3.493416089963772e-005	4.806396e-002
3.493469063512930e-005	4.806535e-002
3.493516741959538e-005	4.806659e-002
3.493575918850009e-005	4.806815e-002
3.493634445859289e-005	4.806969e-002
3.493708742070487e-005	4.807166e-002
3.493805926911564e-005	4.807425e-002
3.493856258703076e-005	4.807559e-002
3.493891801450641e-005	4.807654e-002
3.493924741333754e-005	4.807743e-002
3.493967156308064e-005	4.807856e-002
3.494006790740606e-005	4.807961e-002
3.494056981717328e-005	4.808094e-002
3.494116584143100e-005	4.808251e-002
3.494157251144811e-005	4.808358e-002
3.494202230099747e-005	4.808476e-002
3.494252996782965e-005	4.808609e-002
3.494307154279855e-005	4.808751e-002
3.494367615480484e-005	4.808911e-002
3.494434897543391e-005	4.809089e-002
3.494520639620372e-005	4.809317e-002
3.494560048276224e-005	4.809422e-002
3.494644024348501e-005	4.809646e-002
3.494679327000622e-005	4.809740e-002
3.494722580502443e-005	4.809855e-002
3.494763033552728e-005	4.809963e-002
3.494815012071439e-005	4.810100e-002
3.494880666638986e-005	4.810273e-002
3.494929035155123e-005	4.810400e-002
3.494980046400351e-005	4.810534e-002
3.495033478357126e-005	4.810674e-002
3.495091682050380e-005	4.810828e-002
3.495155767754138e-005	4.810997e-002
3.495231823216066e-005	4.811199e-002
3.495289336953936e-005	4.811352e-002
3.495331169205834e-005	4.811464e-002
3.495370451531144e-005	4.811568e-002
3.495408955652216e-005	4.811671e-002
3.495446675874647e-005	4.811772e-002
3.495489758191181e-005	4.811886e-002
3.495534388738356e-005	4.812004e-002
3.495591159895575e-005	4.812155e-002
3.495632178267261e-005	4.812263e-002
3.495674162784512e-005	4.812373e-002
3.495727946771846e-005	4.812514e-002
3.495779169571806e-005	4.812649e-002
3.495840456161845e-005	4.812810e-002
3.495902685722585e-005	4.812974e-002
3.495981418514399e-005	4.813183e-002
3.496041717126336e-005	4.813343e-002
3.496083344040404e-005	4.813455e-002
3.496122561044701e-005	4.813559e-002
3.496161592277114e-005	4.813663e-002
3.496200426084811e-005	4.813767e-002
3.496244221230099e-005	4.813883e-002
3.496290445379954e-005	4.814006e-002
3.496350105667428e-005	4.814163e-002
3.496391675761323e-005	4.814273e-002
3.496436395825434e-005	4.814390e-002
3.496491325144860e-005	4.814534e-002
3.496545031094617e-005	4.814675e-002
3.496607790511030e-005	4.814841e-002
3.496673440104084e-005	4.815014e-002
3.496758481491211e-005	4.815240e-002
3.496801882713757e-005	4.815356e-002
3.496889924610100e-005	4.815591e-002
3.496928688398807e-005	4.815694e-002
3.496970663167606e-005	4.815806e-002
3.497015007920476e-005	4.815923e-002
3.497067358759418e-005	4.816062e-002
3.497132486173990e-005	4.816234e-002
3.497183805466902e-005	4.816369e-002
3.497237453867208e-005	4.816509e-002
3.497294230301457e-005	4.816659e-002
3.497354943713532e-005	4.816819e-002
3.497422740220135e-005	4.816998e-002
3.497504995004369e-005	4.817216e-002
3.497550606120295e-005	4.817338e-002
3.497639217495477e-005	4.817574e-002
3.497679141550164e-005	4.817681e-002
3.497721618370836e-005	4.817794e-002
3.497766811451711e-005	4.817913e-002
3.497819810349689e-005	4.818054e-002
3.497882876072125e-005	4.818220e-002
3.497934069861611e-005	4.818355e-002
3.497988200733965e-005	4.818496e-002
3.498045808052880e-005	4.818648e-002
3.498107171790235e-005	4.818810e-002
3.498175780358714e-005	4.818992e-002
3.498259225703099e-005	4.819213e-002
3.498304487947052e-005	4.819333e-002
3.498394015181636e-005	4.819572e-002
3.498434719211366e-005	4.819680e-002
3.498483216188633e-005	4.819809e-002
3.498527127327247e-005	4.819926e-002
3.498585980184210e-005	4.820081e-002
3.498638898158726e-005	4.820221e-002
3.498688797198835e-005	4.820352e-002
3.498750141228690e-005	4.820513e-002
3.498805532303403e-005	4.820659e-002
3.498872057589378e-005	4.820834e-002
3.498939652189087e-005	4.821014e-002
3.499033340734550e-005	4.821262e-002
3.499076526802467e-005	4.821377e-002
3.499120378132326e-005	4.821494e-002
3.499163572841593e-005	4.821609e-002
3.499204452409380e-005	4.821718e-002
3.499251660569677e-005	4.821843e-002
3.499300193670132e-005	4.821972e-002
3.499365895177561e-005	4.822145e-002
3.499410440442607e-005	4.822263e-002
3.499520229576295e-005	4.822551e-002
3.499578677461368e-005	4.822705e-002
3.499646667810136e-005	4.822885e-002
3.499720067690754e-005	4.823079e-002
3.499800423955451e-005	4.823293e-002
3.499848377914658e-005	4.823421e-002
3.499889875276455e-005	4.823531e-002
3.499932022483360e-005	4.823643e-002
3.499976142268269e-005	4.823761e-002
3.500023934254609e-005	4.823887e-002
3.500078897158282e-005	4.824033e-002
3.500142200553447e-005	4.824200e-002
3.500196497932193e-005	4.824343e-002
3.500253431271139e-005	4.824492e-002
3.500314306389626e-005	4.824653e-002
3.500378479049868e-005	4.824822e-002
3.500451370958002e-005	4.825015e-002
3.500544925651508e-005	4.825263e-002
3.500592204925754e-005	4.825389e-002
3.500634257068772e-005	4.825501e-002
3.500677531042412e-005	4.825616e-002
3.500720841617677e-005	4.825731e-002
3.500769441676724e-005	4.825860e-002
3.500822542642709e-005	4.826001e-002
3.500898797675206e-005	4.826202e-002
3.500958708163235e-005	4.826360e-002
3.501017315826055e-005	4.826514e-002
3.501080460173445e-005	4.826680e-002
3.501145588923407e-005	4.826852e-002
3.501221928756820e-005	4.827055e-002
3.501327010896338e-005	4.827334e-002
3.501425661468077e-005	4.827596e-002
3.501468070150199e-005	4.827709e-002
3.501518375328624e-005	4.827842e-002
3.501569690034928e-005	4.827978e-002
3.501641668808564e-005	4.828168e-002
3.501692322878044e-005	4.828302e-002
3.501746332103262e-005	4.828444e-002
3.501810288694326e-005	4.828612e-002
3.501872793641725e-005	4.828777e-002
3.501946477441065e-005	4.828972e-002
3.502031419056265e-005	4.829197e-002
3.502078835043720e-005	4.829323e-002
3.502126464182201e-005	4.829450e-002
3.502173372647160e-005	4.829575e-002
3.502219209981783e-005	4.829697e-002
3.502271539015597e-005	4.829836e-002
3.502322292105869e-005	4.829970e-002
3.502394699484573e-005	4.830161e-002
3.502445369711268e-005	4.830295e-002
3.502499709713558e-005	4.830438e-002
3.502564874107925e-005	4.830609e-002
3.502627980379522e-005	4.830776e-002
3.502702882096989e-005	4.830974e-002
3.502789289099376e-005	4.831203e-002
3.502836247756477e-005	4.831328e-002
3.502884215533450e-005	4.831456e-002
3.502931965437134e-005	4.831583e-002
3.502978994646133e-005	4.831708e-002
3.503031969555315e-005	4.831848e-002
3.503085035420558e-005	4.831989e-002
3.503163443667814e-005	4.832195e-002
3.503223814519188e-005	4.832355e-002
3.503283598842860e-005	4.832512e-002
3.503349931632815e-005	4.832686e-002
3.503417118288360e-005	4.832864e-002
3.503497534391303e-005	4.833077e-002
3.503578999210916e-005	4.833294e-002
3.503674951925093e-005	4.833549e-002
3.503722008189880e-005	4.833674e-002
3.503777187550267e-005	4.833820e-002
3.503828415904117e-005	4.833956e-002
3.503901550163877e-005	4.834149e-002
3.503950241720219e-005	4.834277e-002
3.504004054941459e-005	4.834419e-002
3.504071893785724e-005	4.834598e-002
3.504135570773365e-005	4.834766e-002
3.504212659552128e-005	4.834970e-002
3.504299529347860e-005	4.835200e-002
3.504347762829305e-005	4.835328e-002
3.504396609015775e-005	4.835458e-002
3.504445925395575e-005	4.835589e-002
3.504495544737543e-005	4.835721e-002
3.504550495076614e-005	4.835867e-002
3.504607136273208e-005	4.836017e-002
3.504681259583128e-005	4.836212e-002
3.504805509097972e-005	4.836540e-002
3.504873316873686e-005	4.836718e-002
3.504943982707287e-005	4.836905e-002
3.505029357504103e-005	4.837132e-002
3.505085493193949e-005	4.837281e-002
3.505184570164535e-005	4.837544e-002
3.505234852874822e-005	4.837678e-002
3.505292243318262e-005	4.837830e-002
3.505345571647514e-005	4.837971e-002
3.505424661689668e-005	4.838179e-002
3.505482901353108e-005	4.838333e-002
3.505542560468603e-005	4.838490e-002
3.505612282191095e-005	4.838674e-002
3.505680746889936e-005	4.838855e-002
3.505764244273943e-005	4.839076e-002
3.505847374050269e-005	4.839297e-002
3.505947675969817e-005	4.839563e-002
3.505998313264522e-005	4.839698e-002
3.506056139396252e-005	4.839851e-002
3.506112619639651e-005	4.840001e-002
3.506199753695871e-005	4.840231e-002
3.506332412926000e-005	4.840580e-002
3.506403198693178e-005	4.840767e-002
3.506476777490400e-005	4.840961e-002
3.506570716050109e-005	4.841211e-002
3.506619320870624e-005	4.841340e-002
3.506670558707861e-005	4.841476e-002
3.506722931545178e-005	4.841615e-002
3.506776873393735e-005	4.841758e-002
3.506835051790558e-005	4.841912e-002
3.506898602447656e-005	4.842080e-002
3.506957111013009e-005	4.842234e-002
3.507079638176078e-005	4.842557e-002
3.507149278828003e-005	4.842741e-002
3.507224334267992e-005	4.842940e-002
3.507314761053842e-005	4.843180e-002
3.507367161012867e-005	4.843318e-002
3.507419057768163e-005	4.843457e-002
3.507471715973043e-005	4.843596e-002
3.507526548026871e-005	4.843742e-002
3.507586224966650e-005	4.843900e-002
3.507648786959389e-005	4.844065e-002
3.507711235132757e-005	4.844230e-002
3.507835765659273e-005	4.844558e-002
3.507906706655753e-005	4.844746e-002
3.507982402458504e-005	4.844946e-002
3.508074893503882e-005	4.845191e-002
3.508126858067437e-005	4.845329e-002
3.508179327576383e-005	4.845468e-002
3.508233157918650e-005	4.845611e-002
3.508289785778690e-005	4.845762e-002
3.508350542048497e-005	4.845922e-002
3.508417270619083e-005	4.846099e-002
3.508476373687008e-005	4.846255e-002
3.508535755489609e-005	4.846411e-002
3.508602908989383e-005	4.846588e-002
3.508674693701239e-005	4.846778e-002
3.508753489715050e-005	4.846986e-002
3.508851998548779e-005	4.847248e-002
3.508900375502264e-005	4.847376e-002
3.508952896269513e-005	4.847515e-002
3.509008867086036e-005	4.847664e-002
3.509073360897716e-005	4.847835e-002
3.509133681496926e-005	4.847994e-002
3.509217425123196e-005	4.848216e-002
3.509342356345160e-005	4.848545e-002
3.509417558464345e-005	4.848744e-002
3.509492000215372e-005	4.848940e-002
3.509587204657619e-005	4.849193e-002
3.509641059094848e-005	4.849336e-002
3.509695224446913e-005	4.849479e-002
3.509750932866734e-005	4.849628e-002
3.509810505917740e-005	4.849786e-002
3.509873814909470e-005	4.849953e-002
3.509946682061019e-005	4.850145e-002
3.510004961930144e-005	4.850299e-002
3.510065595077605e-005	4.850459e-002
3.510135868311712e-005	4.850644e-002
3.510209916797805e-005	4.850840e-002
3.510294216342580e-005	4.851063e-002
3.510410196973929e-005	4.851371e-002
3.510475990337394e-005	4.851545e-002
3.510529085153785e-005	4.851687e-002
3.510589442221740e-005	4.851846e-002
3.510653571211705e-005	4.852016e-002
3.510741517462335e-005	4.852248e-002
3.510871988186490e-005	4.852592e-002
3.510949634507460e-005	4.852797e-002
3.511026882870375e-005	4.853002e-002
3.511129015160500e-005	4.853272e-002
3.511180140673351e-005	4.853408e-002
3.511235190811063e-005	4.853554e-002
3.511294385353733e-005	4.853711e-002
3.511362283370109e-005	4.853891e-002
3.511428102600384e-005	4.854065e-002
3.511528084164037e-005	4.854329e-002
3.511603815212899e-005	4.854529e-002
3.511676031399402e-005	4.854719e-002
3.511754651885565e-005	4.854927e-002
3.511840839754213e-005	4.855156e-002
3.511917759747851e-005	4.855360e-002
3.511973152562839e-005	4.855506e-002
3.512028236788561e-005	4.855653e-002
3.512090680228910e-005	4.855818e-002
3.512157939323038e-005	4.855996e-002
3.512236301838820e-005	4.856203e-002
3.512296732601297e-005	4.856363e-002
3.512359410311541e-005	4.856528e-002
3.512432884550387e-005	4.856722e-002
3.512510413452435e-005	4.856927e-002
3.512600759511889e-005	4.857166e-002
3.512680769610088e-005	4.857378e-002
3.512737639914040e-005	4.857529e-002
3.512793813143997e-005	4.857678e-002
3.512858372466815e-005	4.857849e-002
3.512926933915694e-005	4.858031e-002
3.513011788791598e-005	4.858255e-002
3.513133918069469e-005	4.858577e-002
3.513216245379369e-005	4.858794e-002
3.513292937283932e-005	4.858997e-002
3.513394629318933e-005	4.859267e-002
3.513451595031983e-005	4.859418e-002
3.513509411022520e-005	4.859572e-002
3.513570805482175e-005	4.859734e-002
3.513643182884163e-005	4.859926e-002
3.513712661564958e-005	4.860109e-002
3.513820095510378e-005	4.860393e-002
3.513900343225795e-005	4.860605e-002
3.513976400816576e-005	4.860806e-002
3.514058705626072e-005	4.861023e-002
3.514152833970774e-005	4.861273e-002
3.514213809722305e-005	4.861435e-002
3.514271422500395e-005	4.861587e-002
3.514332983874102e-005	4.861750e-002
3.514406845475659e-005	4.861946e-002
3.514477570211796e-005	4.862133e-002
3.514587074676320e-005	4.862422e-002
3.514668422210932e-005	4.862637e-002
3.514745587599594e-005	4.862841e-002
3.514829133547878e-005	4.863062e-002
3.514925863194740e-005	4.863318e-002
3.514985769351511e-005	4.863477e-002
3.515044135935647e-005	4.863632e-002
3.515107669957440e-005	4.863800e-002
3.515182009488499e-005	4.863997e-002
3.515256507014355e-005	4.864194e-002
3.515339957855385e-005	4.864414e-002
3.515410467969798e-005	4.864600e-002
3.515485642017341e-005	4.864799e-002
3.515568697904509e-005	4.865018e-002
3.515661851553192e-005	4.865265e-002
3.515736073494633e-005	4.865462e-002
3.515794006088771e-005	4.865615e-002
3.515855068229185e-005	4.865777e-002
3.515932591017373e-005	4.865983e-002
3.516005176061945e-005	4.866175e-002
3.516119030106887e-005	4.866475e-002
3.516202458238305e-005	4.866695e-002
3.516281779596120e-005	4.866905e-002
3.516367891282651e-005	4.867133e-002
3.516470019815712e-005	4.867403e-002
3.516588575058766e-005	4.867718e-002
3.516656498147447e-005	4.867898e-002
3.516732441617709e-005	4.868099e-002
3.516816649282162e-005	4.868321e-002
3.516884338098172e-005	4.868500e-002
3.516952153279768e-005	4.868679e-002
3.517031908067264e-005	4.868889e-002
3.517116748995991e-005	4.869114e-002
3.517219766888818e-005	4.869387e-002
3.517343151868135e-005	4.869714e-002
3.517410866447565e-005	4.869893e-002
3.517488719704739e-005	4.870099e-002
3.517571406778594e-005	4.870318e-002
3.517642754548994e-005	4.870506e-002
3.517711530206039e-005	4.870688e-002
3.517791157316499e-005	4.870898e-002
3.517877202663389e-005	4.871126e-002
3.517979642642458e-005	4.871397e-002
3.518043921076422e-005	4.871567e-002
3.518105939582378e-005	4.871732e-002
3.518174544438549e-005	4.871913e-002
3.518253828072374e-005	4.872123e-002
3.518338420066200e-005	4.872347e-002
3.518410176104117e-005	4.872536e-002
3.518479924485146e-005	4.872720e-002
3.518561294309219e-005	4.872935e-002
3.518648686843054e-005	4.873166e-002
3.518755097877205e-005	4.873448e-002
3.518880770542188e-005	4.873781e-002
3.518952395164046e-005	4.873971e-002
3.519032507068656e-005	4.874183e-002
3.519124502723153e-005	4.874426e-002
3.519263422387467e-005	4.874793e-002
3.519357012100530e-005	4.875040e-002
3.519443445972395e-005	4.875269e-002
3.519571485821257e-005	4.875608e-002
3.519643387335514e-005	4.875799e-002
3.519708877807240e-005	4.875972e-002
3.519794116701655e-005	4.876198e-002
3.519878667525289e-005	4.876421e-002
3.520025529578016e-005	4.876809e-002
3.520110642392035e-005	4.877034e-002
3.520200880882327e-005	4.877272e-002
3.520316388837264e-005	4.877578e-002
3.520442002365523e-005	4.877911e-002
3.520521277830188e-005	4.878121e-002
3.520604517240691e-005	4.878341e-002
3.520724438922998e-005	4.878658e-002
3.520811604672963e-005	4.878888e-002
3.520897186817459e-005	4.879114e-002
3.520991113705949e-005	4.879363e-002
3.521111650695019e-005	4.879682e-002
3.521183318785578e-005	4.879872e-002
3.521251146611573e-005	4.880051e-002
3.521339104551463e-005	4.880284e-002
3.521427499112925e-005	4.880518e-002
3.521577653901181e-005	4.880914e-002
3.521666476752686e-005	4.881149e-002
3.521759726799259e-005	4.881396e-002
3.521886878581765e-005	4.881733e-002
3.521960983944236e-005	4.881929e-002
3.522030510208496e-005	4.882113e-002
3.522119685787570e-005	4.882349e-002
3.522212502830857e-005	4.882594e-002
3.522362262963971e-005	4.882990e-002
3.522461235359875e-005	4.883251e-002
3.522554373454681e-005	4.883498e-002
3.522664892031263e-005	4.883790e-002
3.522738260213973e-005	4.883985e-002
3.522811465988748e-005	4.884179e-002
3.522900135752294e-005	4.884413e-002
3.523000930500883e-005	4.884680e-002
3.523072671959837e-005	4.884869e-002
3.523149710112777e-005	4.885072e-002
3.523248617794128e-005	4.885334e-002
3.523347856047507e-005	4.885596e-002
3.523502863096717e-005	4.886007e-002
3.523578571200045e-005	4.886208e-002
3.523667925755050e-005	4.886444e-002
3.523771658808447e-005	4.886718e-002
3.523844360751177e-005	4.886910e-002
3.523922353229278e-005	4.887116e-002
3.524022868655816e-005	4.887382e-002
3.524124130392312e-005	4.887650e-002
3.524275047704292e-005	4.888050e-002
3.524352964366997e-005	4.888256e-002
3.524443594830201e-005	4.888495e-002
3.524552331492237e-005	4.888783e-002
3.524624927696285e-005	4.888975e-002
3.524704475914992e-005	4.889185e-002
3.524805841180131e-005	4.889452e-002
3.524912655374773e-005	4.889735e-002
3.525059689227575e-005	4.890125e-002
3.525142769559772e-005	4.890345e-002
3.525234672362501e-005	4.890588e-002
3.525360805053598e-005	4.890921e-002
3.525451869555371e-005	4.891161e-002
3.525544643696171e-005	4.891407e-002
3.525647224784934e-005	4.891678e-002
3.525852185722392e-005	4.892221e-002
3.525934676937986e-005	4.892439e-002
3.526029099707242e-005	4.892689e-002
3.526265232287745e-005	4.893313e-002
3.526377504473391e-005	4.893609e-002
3.526479281124040e-005	4.893878e-002
3.526633500507137e-005	4.894287e-002
3.526722276315716e-005	4.894522e-002
3.526817682190930e-005	4.894774e-002
3.527017477274533e-005	4.895302e-002
3.527115383288731e-005	4.895561e-002
3.527220231149680e-005	4.895838e-002
3.527407555905734e-005	4.896334e-002
3.527493721053321e-005	4.896562e-002
3.527590894816454e-005	4.896819e-002
3.527808037639968e-005	4.897393e-002
3.527909324700998e-005	4.897660e-002
3.528016774542730e-005	4.897945e-002
3.528186966246169e-005	4.898395e-002
3.528276599185781e-005	4.898633e-002
3.528375212422802e-005	4.898893e-002
3.528584316522115e-005	4.899446e-002
3.528686889652313e-005	4.899717e-002
3.528795555155645e-005	4.900004e-002
3.528967894963001e-005	4.900461e-002
3.529059773982324e-005	4.900704e-002
3.529160203821768e-005	4.900969e-002
3.529362681451223e-005	4.901504e-002
3.529467334761199e-005	4.901781e-002
3.529577495018504e-005	4.902072e-002
3.529748557844215e-005	4.902525e-002
3.529843144528880e-005	4.902775e-002
3.529945478807084e-005	4.903046e-002
3.530141585406099e-005	4.903564e-002
3.530248625955787e-005	4.903847e-002
3.530360458161436e-005	4.904143e-002
3.530529536559593e-005	4.904590e-002
3.530627161369912e-005	4.904848e-002
3.530731556862163e-005	4.905124e-002
3.530921337474569e-005	4.905626e-002
3.531041955118913e-005	4.905945e-002
3.531151807226185e-005	4.906235e-002
3.531241546009256e-005	4.906473e-002
3.531324256092483e-005	4.906692e-002
