time	V(n003)	V(n008)
8.785036568263044e-005	1.725171e-003	1.754943e+001
8.785059634912329e-005	1.730547e-003	1.754958e+001
8.785080965567627e-005	1.735704e-003	1.754972e+001
8.785100749049771e-005	1.740370e-003	1.754984e+001
8.785133639488060e-005	1.747419e-003	1.755005e+001
8.785168812097677e-005	1.753345e-003	1.755027e+001
8.785215618066153e-005	1.757835e-003	1.755056e+001
8.785264946089069e-005	1.757879e-003	1.755086e+001
8.785327224225537e-005	1.752451e-003	1.755124e+001
8.785356638099304e-005	1.748069e-003	1.755141e+001
8.785377091697147e-005	1.744300e-003	1.755153e+001
8.785397421223404e-005	1.740376e-003	1.755165e+001
8.785419098238101e-005	1.736294e-003	1.755177e+001
8.785449742368390e-005	1.731141e-003	1.755194e+001
8.785485931687292e-005	1.726598e-003	1.755215e+001
8.785530335943606e-005	1.724100e-003	1.755240e+001
8.785580552727462e-005	1.726073e-003	1.755268e+001
8.785650224423999e-005	1.735001e-003	1.755306e+001
8.785681083169419e-005	1.740902e-003	1.755323e+001
8.785700421941670e-005	1.745294e-003	1.755334e+001
8.785719398022793e-005	1.749747e-003	1.755344e+001
8.785738707426521e-005	1.754170e-003	1.755354e+001
8.785770997882247e-005	1.760931e-003	1.755371e+001
8.785806046510136e-005	1.766782e-003	1.755390e+001
8.785852237885167e-005	1.771347e-003	1.755414e+001
8.785901190579495e-005	1.771571e-003	1.755438e+001
8.785973579173920e-005	1.765549e-003	1.755475e+001
8.786005104912883e-005	1.761007e-003	1.755490e+001
8.786024561551614e-005	1.757537e-003	1.755499e+001
8.786047207053407e-005	1.753382e-003	1.755510e+001
8.786069162402405e-005	1.749578e-003	1.755521e+001
8.786104958598273e-005	1.744320e-003	1.755538e+001
8.786141787039264e-005	1.740800e-003	1.755555e+001
8.786191148214134e-005	1.739862e-003	1.755578e+001
8.786243499024626e-005	1.743189e-003	1.755602e+001
8.786279394117080e-005	1.748122e-003	1.755619e+001
8.786308703210427e-005	1.753647e-003	1.755632e+001
8.786332390707877e-005	1.758729e-003	1.755643e+001
8.786351722268881e-005	1.763080e-003	1.755652e+001
8.786377696756720e-005	1.768875e-003	1.755664e+001
8.786404667451148e-005	1.774402e-003	1.755676e+001
8.786443610175193e-005	1.780915e-003	1.755693e+001
8.786484290829524e-005	1.785127e-003	1.755710e+001
8.786537201822472e-005	1.785962e-003	1.755733e+001
8.786600182479273e-005	1.781833e-003	1.755759e+001
8.786628449014219e-005	1.778230e-003	1.755771e+001
8.786651588930591e-005	1.774449e-003	1.755780e+001
8.786670792009996e-005	1.771120e-003	1.755788e+001
8.786697097266580e-005	1.766609e-003	1.755799e+001
8.786723805792943e-005	1.762504e-003	1.755809e+001
8.786762930534584e-005	1.757928e-003	1.755824e+001
8.786803335501456e-005	1.755724e-003	1.755840e+001
8.786856417202296e-005	1.757386e-003	1.755861e+001
8.786918879653133e-005	1.764316e-003	1.755885e+001
8.786946876735910e-005	1.769128e-003	1.755896e+001
8.786970447003523e-005	1.774016e-003	1.755905e+001
8.786989479819471e-005	1.778155e-003	1.755912e+001
8.787016497787889e-005	1.783992e-003	1.755922e+001
8.787042728311545e-005	1.789205e-003	1.755932e+001
8.787082320621184e-005	1.795661e-003	1.755947e+001
8.787122240734580e-005	1.799736e-003	1.755961e+001
8.787175772284606e-005	1.800713e-003	1.755980e+001
8.787237431898132e-005	1.797051e-003	1.756001e+001
8.787265047541584e-005	1.793757e-003	1.756011e+001
8.787289181205402e-005	1.790035e-003	1.756019e+001
8.787307978345288e-005	1.786945e-003	1.756025e+001
8.787335933275325e-005	1.782379e-003	1.756035e+001
8.787361557998849e-005	1.778629e-003	1.756043e+001
8.787401764485600e-005	1.774140e-003	1.756056e+001
8.787441071621271e-005	1.772102e-003	1.756069e+001
8.787495211372634e-005	1.773740e-003	1.756087e+001
8.787555978821693e-005	1.780185e-003	1.756106e+001
8.787583235445734e-005	1.784686e-003	1.756115e+001
8.787607888673804e-005	1.789603e-003	1.756123e+001
8.787626477507401e-005	1.793507e-003	1.756129e+001
8.787651599890395e-005	1.798783e-003	1.756137e+001
8.787676952223475e-005	1.803744e-003	1.756144e+001
8.787715181375264e-005	1.810035e-003	1.756156e+001
8.787754512780063e-005	1.814346e-003	1.756168e+001
8.787806398428272e-005	1.816023e-003	1.756183e+001
8.787864756587202e-005	1.813599e-003	1.756200e+001
8.787891633727993e-005	1.810859e-003	1.756208e+001
8.787920002594277e-005	1.806892e-003	1.756216e+001
8.787941488916720e-005	1.803585e-003	1.756222e+001
8.787965126389949e-005	1.799868e-003	1.756229e+001
8.787988595793453e-005	1.796422e-003	1.756235e+001
8.788024715295634e-005	1.792048e-003	1.756245e+001
8.788062701268334e-005	1.789275e-003	1.756255e+001
8.788112434349182e-005	1.789148e-003	1.756269e+001
8.788166891860252e-005	1.792980e-003	1.756283e+001
8.788199315959769e-005	1.797319e-003	1.756292e+001
8.788228683642360e-005	1.802505e-003	1.756300e+001
8.788252006255992e-005	1.807092e-003	1.756306e+001
8.788272759144983e-005	1.811334e-003	1.756312e+001
8.788294339006839e-005	1.815661e-003	1.756317e+001
8.788325245085576e-005	1.821331e-003	1.756325e+001
8.788361489924304e-005	1.826675e-003	1.756334e+001
8.788406223426970e-005	1.830669e-003	1.756346e+001
8.788456574161316e-005	1.831134e-003	1.756358e+001
8.788527575909547e-005	1.826531e-003	1.756375e+001
8.788558887013603e-005	1.822877e-003	1.756382e+001
8.788578146672055e-005	1.820073e-003	1.756387e+001
8.788600492029564e-005	1.816715e-003	1.756392e+001
8.788621883468184e-005	1.813675e-003	1.756397e+001
8.788657422546461e-005	1.809384e-003	1.756405e+001
8.788693821916438e-005	1.806536e-003	1.756413e+001
8.788742946950340e-005	1.805831e-003	1.756424e+001
8.788794547185883e-005	1.808742e-003	1.756436e+001
8.788833783662103e-005	1.813452e-003	1.756445e+001
8.788861905424314e-005	1.818070e-003	1.756451e+001
8.788885095353805e-005	1.822418e-003	1.756456e+001
8.788903805133017e-005	1.826096e-003	1.756460e+001
8.788931523014132e-005	1.831517e-003	1.756466e+001
8.788957205866504e-005	1.836150e-003	1.756472e+001
8.788997246206992e-005	1.842127e-003	1.756480e+001
8.789036609543888e-005	1.845887e-003	1.756488e+001
8.789090549635864e-005	1.847055e-003	1.756499e+001
8.789151144480631e-005	1.844226e-003	1.756511e+001
8.789178131365233e-005	1.841525e-003	1.756517e+001
8.789203222592940e-005	1.838228e-003	1.756522e+001
8.789222057130688e-005	1.835570e-003	1.756525e+001
8.789247049221724e-005	1.832038e-003	1.756530e+001
8.789272274502616e-005	1.828794e-003	1.756535e+001
8.789310322304331e-005	1.824960e-003	1.756542e+001
8.789349566382457e-005	1.822940e-003	1.756549e+001
8.789401265969082e-005	1.823872e-003	1.756559e+001
8.789459318504778e-005	1.828796e-003	1.756569e+001
8.789486558386309e-005	1.832602e-003	1.756574e+001
8.789515031323511e-005	1.837567e-003	1.756580e+001
8.789536695614011e-005	1.841629e-003	1.756584e+001
8.789560134132152e-005	1.846104e-003	1.756588e+001
8.789583283631483e-005	1.850317e-003	1.756592e+001
8.789619169081650e-005	1.856038e-003	1.756599e+001
8.789656917720934e-005	1.860446e-003	1.756605e+001
8.789706416370557e-005	1.863115e-003	1.756614e+001
8.789760343455230e-005	1.862472e-003	1.756623e+001
8.789793698539897e-005	1.860147e-003	1.756628e+001
8.789823118854692e-005	1.856941e-003	1.756633e+001
8.789846596545664e-005	1.853939e-003	1.756637e+001
8.789866921373596e-005	1.851189e-003	1.756640e+001
8.789889813036120e-005	1.848160e-003	1.756643e+001
8.789919412742139e-005	1.844691e-003	1.756648e+001
8.789956448826408e-005	1.841529e-003	1.756654e+001
8.789999830282128e-005	1.840079e-003	1.756660e+001
8.790050940609556e-005	1.842032e-003	1.756668e+001
8.790119170168712e-005	1.849169e-003	1.756679e+001
8.790149657243382e-005	1.853814e-003	1.756683e+001
8.790169314213878e-005	1.857341e-003	1.756686e+001
8.790190241494966e-005	1.861221e-003	1.756690e+001
8.790209734942101e-005	1.864748e-003	1.756693e+001
8.790242820129121e-005	1.870231e-003	1.756697e+001
8.790277679353309e-005	1.874864e-003	1.756703e+001
8.790324600374197e-005	1.878658e-003	1.756709e+001
8.790373520392927e-005	1.879240e-003	1.756716e+001
8.790437808117030e-005	1.875880e-003	1.756725e+001
8.790467593715323e-005	1.872984e-003	1.756729e+001
8.790487727506832e-005	1.870507e-003	1.756731e+001
8.790508272746647e-005	1.867853e-003	1.756734e+001
8.790529148886353e-005	1.865235e-003	1.756737e+001
8.790560637151126e-005	1.861747e-003	1.756741e+001
8.790596334175282e-005	1.858910e-003	1.756745e+001
8.790641605936969e-005	1.857589e-003	1.756751e+001
8.790691344595647e-005	1.859590e-003	1.756757e+001
8.790762787788328e-005	1.867068e-003	1.756766e+001
8.790794157268952e-005	1.871763e-003	1.756770e+001
8.790813436372266e-005	1.875137e-003	1.756773e+001
8.790835769499281e-005	1.879136e-003	1.756775e+001
8.790857129156379e-005	1.882813e-003	1.756778e+001
8.790892653167542e-005	1.888271e-003	1.756783e+001
8.790929030680003e-005	1.892524e-003	1.756787e+001
8.790978140343908e-005	1.895551e-003	1.756793e+001
8.791029689307270e-005	1.895563e-003	1.756799e+001
8.791069245744909e-005	1.893388e-003	1.756803e+001
8.791097254888178e-005	1.890774e-003	1.756806e+001
8.791120447703554e-005	1.888140e-003	1.756808e+001
8.791139121321762e-005	1.885873e-003	1.756810e+001
8.791166938953987e-005	1.882520e-003	1.756813e+001
8.791192549727558e-005	1.879770e-003	1.756816e+001
8.791232653160286e-005	1.876548e-003	1.756820e+001
8.791271943860493e-005	1.875224e-003	1.756824e+001
8.791325951268067e-005	1.876866e-003	1.756830e+001
8.791386464864978e-005	1.882292e-003	1.756836e+001
8.791413436550627e-005	1.885960e-003	1.756839e+001
8.791438546792638e-005	1.890058e-003	1.756842e+001
8.791457394457039e-005	1.893293e-003	1.756844e+001
8.791482389727129e-005	1.897588e-003	1.756846e+001
8.791507618277281e-005	1.901647e-003	1.756849e+001
8.791545667772432e-005	1.906852e-003	1.756853e+001
8.791584915220432e-005	1.910544e-003	1.756857e+001
8.791636611178016e-005	1.912294e-003	1.756861e+001
8.791694644296605e-005	1.910899e-003	1.756867e+001
8.791721914114606e-005	1.908945e-003	1.756869e+001
8.791750395494707e-005	1.906049e-003	1.756872e+001
8.791772075579865e-005	1.903597e-003	1.756874e+001
8.791795490115106e-005	1.900880e-003	1.756876e+001
8.791818602689808e-005	1.898377e-003	1.756878e+001
8.791854459033396e-005	1.895195e-003	1.756881e+001
8.791892179231195e-005	1.893241e-003	1.756884e+001
8.791941653428156e-005	1.893375e-003	1.756888e+001
8.791995537836203e-005	1.896598e-003	1.756893e+001
8.792028955609613e-005	1.900272e-003	1.756895e+001
8.792058377081469e-005	1.904512e-003	1.756898e+001
8.792081862671330e-005	1.908283e-003	1.756900e+001
8.792102167629393e-005	1.911674e-003	1.756902e+001
8.792125134004722e-005	1.915453e-003	1.756904e+001
8.792154671100061e-005	1.919926e-003	1.756906e+001
8.792191754672038e-005	1.924522e-003	1.756909e+001
8.792235069724971e-005	1.927940e-003	1.756913e+001
8.792286218350237e-005	1.928805e-003	1.756917e+001
8.792354264922433e-005	1.926040e-003	1.756922e+001
8.792384679042614e-005	1.923544e-003	1.756924e+001
8.792404404954837e-005	1.921461e-003	1.756925e+001
8.792425228486278e-005	1.919153e-003	1.756927e+001
8.792445067019525e-005	1.917029e-003	1.756928e+001
8.792477727637485e-005	1.913961e-003	1.756930e+001
8.792512790828724e-005	1.911658e-003	1.756932e+001
8.792559272677997e-005	1.910697e-003	1.756936e+001
8.792608395408186e-005	1.912637e-003	1.756939e+001
8.792674244816404e-005	1.918924e-003	1.756944e+001
8.792704390165121e-005	1.922985e-003	1.756946e+001
8.792724242751709e-005	1.926104e-003	1.756947e+001
8.792745122373352e-005	1.929492e-003	1.756949e+001
8.792764844798087e-005	1.932618e-003	1.756950e+001
8.792797662218743e-005	1.937396e-003	1.756952e+001
8.792832666059194e-005	1.941521e-003	1.756955e+001
8.792879312426519e-005	1.944959e-003	1.756958e+001
8.792928376992124e-005	1.945689e-003	1.756961e+001
8.792993598830123e-005	1.943092e-003	1.756965e+001
8.793023602405095e-005	1.940746e-003	1.756966e+001
8.793043569457412e-005	1.938747e-003	1.756967e+001
8.793064313301902e-005	1.936565e-003	1.756968e+001
8.793084497478801e-005	1.934512e-003	1.756970e+001
8.793116764272899e-005	1.931636e-003	1.756971e+001
8.793152043866381e-005	1.929443e-003	1.756973e+001
8.793198121199303e-005	1.928562e-003	1.756976e+001
8.793247458110248e-005	1.930547e-003	1.756979e+001
8.793320642350513e-005	1.937515e-003	1.756983e+001
8.793352429310730e-005	1.941745e-003	1.756985e+001
8.793372391642865e-005	1.944818e-003	1.756986e+001
8.793396180311469e-005	1.948533e-003	1.756987e+001
8.793419954933671e-005	1.952056e-003	1.756989e+001
8.793456757911003e-005	1.956812e-003	1.756990e+001
8.793494979900812e-005	1.960413e-003	1.756993e+001
8.793545358171465e-005	1.962602e-003	1.756995e+001
8.793600514093655e-005	1.962158e-003	1.756998e+001
8.793631590134007e-005	1.960534e-003	1.756999e+001
8.793660766362454e-005	1.958155e-003	1.757001e+001
8.793683766753976e-005	1.955976e-003	1.757001e+001
8.793705179969275e-005	1.953843e-003	1.757002e+001
8.793724684190776e-005	1.951970e-003	1.757003e+001
8.793757898869353e-005	1.949196e-003	1.757005e+001
8.793792903186506e-005	1.947206e-003	1.757006e+001
8.793840051507171e-005	1.946509e-003	1.757008e+001
8.793889226124674e-005	1.948467e-003	1.757010e+001
8.793950126013278e-005	1.953974e-003	1.757013e+001
8.793979231092736e-005	1.957641e-003	1.757014e+001
8.794000122023735e-005	1.960698e-003	1.757015e+001
8.794020274954448e-005	1.963752e-003	1.757016e+001
8.794042692009119e-005	1.967095e-003	1.757018e+001
8.794072618282384e-005	1.971215e-003	1.757019e+001
8.794109273827649e-005	1.975371e-003	1.757020e+001
8.794152943829292e-005	1.978589e-003	1.757022e+001
8.794203609755261e-005	1.979545e-003	1.757024e+001
8.794271814919347e-005	1.977354e-003	1.757027e+001
8.794302176444446e-005	1.975263e-003	1.757028e+001
8.794321985713255e-005	1.973482e-003	1.757028e+001
8.794342673637198e-005	1.971524e-003	1.757029e+001
8.794362979350906e-005	1.969666e-003	1.757030e+001
8.794395092766999e-005	1.967098e-003	1.757031e+001
8.794430434960754e-005	1.965148e-003	1.757032e+001
8.794476349000338e-005	1.964432e-003	1.757034e+001
8.794525739173539e-005	1.966360e-003	1.757035e+001
8.794598501821530e-005	1.972886e-003	1.757038e+001
8.794630191485270e-005	1.976836e-003	1.757039e+001
8.794649975860797e-005	1.979687e-003	1.757040e+001
8.794673368490644e-005	1.983114e-003	1.757041e+001
8.794696568711902e-005	1.986352e-003	1.757042e+001
8.794733029712440e-005	1.990834e-003	1.757043e+001
8.794770809358518e-005	1.994291e-003	1.757044e+001
8.794820823762595e-005	1.996570e-003	1.757046e+001
8.794875008316314e-005	1.996465e-003	1.757047e+001
8.794907587787032e-005	1.995052e-003	1.757048e+001
8.794936880495222e-005	1.992966e-003	1.757049e+001
8.794960189446519e-005	1.991001e-003	1.757050e+001
8.794980896710200e-005	1.989151e-003	1.757050e+001
8.795002595082119e-005	1.987267e-003	1.757051e+001
8.795033371942693e-005	1.984938e-003	1.757051e+001
8.795069685520185e-005	1.983041e-003	1.757052e+001
8.795114286033398e-005	1.982404e-003	1.757053e+001
8.795164708912812e-005	1.984316e-003	1.757055e+001
8.795235479347116e-005	1.990417e-003	1.757057e+001
8.795266735303967e-005	1.994172e-003	1.757058e+001
8.795285923680896e-005	1.996839e-003	1.757058e+001
8.795308124445039e-005	1.999997e-003	1.757059e+001
8.795329220690276e-005	2.002890e-003	1.757059e+001
8.795364630394612e-005	2.007264e-003	1.757060e+001
8.795400807831352e-005	2.010745e-003	1.757061e+001
8.795449817076972e-005	2.013438e-003	1.757063e+001
8.795501031974226e-005	2.013876e-003	1.757064e+001
8.795542260481293e-005	2.012504e-003	1.757065e+001
8.795569707704606e-005	2.010792e-003	1.757065e+001
8.795593254264794e-005	2.008955e-003	1.757066e+001
8.795611910077106e-005	2.007391e-003	1.757066e+001
8.795639899541324e-005	2.005060e-003	1.757066e+001
8.795665445547260e-005	2.003188e-003	1.757067e+001
8.795705677865431e-005	2.001057e-003	1.757068e+001
8.795744902021299e-005	2.000358e-003	1.757068e+001
8.795799046971281e-005	2.002006e-003	1.757069e+001
8.795859566166145e-005	2.006547e-003	1.757071e+001
8.795886622296398e-005	2.009520e-003	1.757071e+001
8.795911584229266e-005	2.012770e-003	1.757072e+001
8.795930331224194e-005	2.015329e-003	1.757072e+001
8.795955356935559e-005	2.018749e-003	1.757073e+001
8.795980615575877e-005	2.021990e-003	1.757073e+001
8.796018718170220e-005	2.026186e-003	1.757074e+001
8.796057984619340e-005	2.029247e-003	1.757075e+001
8.796109734697868e-005	2.030932e-003	1.757076e+001
8.796167848936984e-005	2.030293e-003	1.757077e+001
8.796195019119754e-005	2.029023e-003	1.757077e+001
8.796223472480602e-005	2.027052e-003	1.757077e+001
8.796245105460038e-005	2.025369e-003	1.757078e+001
8.796268576393221e-005	2.023493e-003	1.757078e+001
8.796291781012350e-005	2.021775e-003	1.757078e+001
8.796327703828460e-005	2.019647e-003	1.757079e+001
8.796365492890271e-005	2.018464e-003	1.757079e+001
8.796415032087668e-005	2.018951e-003	1.757080e+001
8.796469061415554e-005	2.021802e-003	1.757081e+001
8.796502218195307e-005	2.024799e-003	1.757081e+001
8.796531627108112e-005	2.028210e-003	1.757082e+001
8.796555071679396e-005	2.031215e-003	1.757082e+001
8.796575493322939e-005	2.033930e-003	1.757082e+001
8.796598098188488e-005	2.036891e-003	1.757083e+001
8.796627979511945e-005	2.040509e-003	1.757083e+001
8.796664843009616e-005	2.044205e-003	1.757084e+001
8.796708513630208e-005	2.047101e-003	1.757084e+001
8.796759452953454e-005	2.048094e-003	1.757085e+001
8.796828221300374e-005	2.046453e-003	1.757086e+001
8.796858880042585e-005	2.044770e-003	1.757086e+001
8.796878377137149e-005	2.043357e-003	1.757086e+001
8.796897128111880e-005	2.041928e-003	1.757086e+001
8.796917182506484e-005	2.040451e-003	1.757086e+001
8.796948637992616e-005	2.038436e-003	1.757087e+001
8.796984156666382e-005	2.036891e-003	1.757087e+001
8.797029477940546e-005	2.036425e-003	1.757087e+001
8.797078897999910e-005	2.038189e-003	1.757088e+001
8.797149606878593e-005	2.043744e-003	1.757088e+001
8.797180672881835e-005	2.047123e-003	1.757089e+001
8.797199811618958e-005	2.049534e-003	1.757089e+001
8.797221354641185e-005	2.052319e-003	1.757089e+001
8.797240924395336e-005	2.054778e-003	1.757089e+001
8.797275647811145e-005	2.058769e-003	1.757090e+001
8.797310686900137e-005	2.062008e-003	1.757090e+001
8.797359152758200e-005	2.064803e-003	1.757091e+001
8.797408589392847e-005	2.065560e-003	1.757091e+001
8.797460262589818e-005	2.064345e-003	1.757091e+001
8.797487476733257e-005	2.062962e-003	1.757091e+001
8.797510733107861e-005	2.061420e-003	1.757091e+001
8.797529875094814e-005	2.060058e-003	1.757092e+001
8.797556290413705e-005	2.058203e-003	1.757092e+001
8.797582956653408e-005	2.056569e-003	1.757092e+001
8.797622176221973e-005	2.054887e-003	1.757092e+001
8.797662535221448e-005	2.054418e-003	1.757092e+001
8.797715716813218e-005	2.056086e-003	1.757092e+001
8.797778201356452e-005	2.060536e-003	1.757093e+001
8.797806262100805e-005	2.063389e-003	1.757093e+001
8.797829708559815e-005	2.066188e-003	1.757093e+001
8.797848793288057e-005	2.068562e-003	1.757093e+001
8.797875599731928e-005	2.071876e-003	1.757093e+001
8.797901972017533e-005	2.074907e-003	1.757094e+001
8.797941425690847e-005	2.078735e-003	1.757094e+001
8.797981488971665e-005	2.081398e-003	1.757094e+001
8.798034885230260e-005	2.082704e-003	1.757094e+001
8.798096766985189e-005	2.081809e-003	1.757094e+001
8.798124482526162e-005	2.080577e-003	1.757094e+001
8.798148479760223e-005	2.079091e-003	1.757094e+001
8.798167330029486e-005	2.077829e-003	1.757094e+001
8.798195067395015e-005	2.075987e-003	1.757094e+001
8.798220826788591e-005	2.074495e-003	1.757094e+001
8.798260890073573e-005	2.072872e-003	1.757094e+001
8.798300334145540e-005	2.072455e-003	1.757094e+001
8.798354333587610e-005	2.074102e-003	1.757094e+001
8.798415305968921e-005	2.078278e-003	1.757095e+001
8.798442648041277e-005	2.080957e-003	1.757095e+001
8.798467168965804e-005	2.083781e-003	1.757095e+001
8.798485815258647e-005	2.086026e-003	1.757095e+001
8.798511070478091e-005	2.089065e-003	1.757095e+001
8.798536550033709e-005	2.091944e-003	1.757095e+001
8.798574877829854e-005	2.095673e-003	1.757095e+001
8.798614305629768e-005	2.098416e-003	1.757095e+001
8.798666312559433e-005	2.100012e-003	1.757095e+001
8.798724983135123e-005	2.099643e-003	1.757095e+001
8.798751535091590e-005	2.098677e-003	1.757095e+001
8.798779820145750e-005	2.097117e-003	1.757095e+001
8.798801148268004e-005	2.095794e-003	1.757095e+001
8.798824967179431e-005	2.094280e-003	1.757095e+001
8.798848711954327e-005	2.092900e-003	1.757095e+001
8.798885046695792e-005	2.091266e-003	1.757095e+001
8.798923239137363e-005	2.090482e-003	1.757095e+001
8.798973188766865e-005	2.091236e-003	1.757095e+001
8.799028114473903e-005	2.094067e-003	1.757095e+001
8.799059764965853e-005	2.096695e-003	1.757095e+001
8.799089065305438e-005	2.099746e-003	1.757095e+001
8.799112228274550e-005	2.102381e-003	1.757095e+001
8.799133347217603e-005	2.104861e-003	1.757095e+001
8.799153789123063e-005	2.107216e-003	1.757095e+001
8.799185921230801e-005	2.110637e-003	1.757095e+001
8.799221484153200e-005	2.113767e-003	1.757095e+001
8.799267495414667e-005	2.116462e-003	1.757095e+001
8.799317196117595e-005	2.117421e-003	1.757095e+001
8.799382513305018e-005	2.116303e-003	1.757094e+001
8.799412615864352e-005	2.115019e-003	1.757094e+001
8.799432467791746e-005	2.113885e-003	1.757094e+001
8.799453375532562e-005	2.112621e-003	1.757094e+001
8.799472994333590e-005	2.111484e-003	1.757094e+001
8.799505930430149e-005	2.109854e-003	1.757094e+001
8.799540872338196e-005	2.108759e-003	1.757094e+001
8.799587645356988e-005	2.108643e-003	1.757093e+001
8.799636658367652e-005	2.110397e-003	1.757093e+001
8.799701163193091e-005	2.115003e-003	1.757093e+001
8.799731008495362e-005	2.117879e-003	1.757093e+001
8.799751087375587e-005	2.120101e-003	1.757093e+001
8.799771707710888e-005	2.122452e-003	1.757093e+001
8.799792339347912e-005	2.124761e-003	1.757093e+001
8.799824106645732e-005	2.128058e-003	1.757093e+001
8.799859657666886e-005	2.131128e-003	1.757093e+001
8.799905215470597e-005	2.133790e-003	1.757093e+001
8.799954806801985e-005	2.134777e-003	1.757092e+001
8.800026801647140e-005	2.133634e-003	1.757092e+001
8.800058310592593e-005	2.132350e-003	1.757092e+001
8.800077781603508e-005	2.131286e-003	1.757092e+001
8.800100510917425e-005	2.129998e-003	1.757092e+001
8.800122620418113e-005	2.128839e-003	1.757091e+001
8.800158498717056e-005	2.127348e-003	1.757091e+001
8.800195444511397e-005	2.126593e-003	1.757091e+001
8.800244882730887e-005	2.127135e-003	1.757091e+001
8.800297447708605e-005	2.129482e-003	1.757090e+001
8.800332900931601e-005	2.132130e-003	1.757090e+001
8.800362219708174e-005	2.134928e-003	1.757090e+001
8.800385871280195e-005	2.137431e-003	1.757090e+001
8.800405377212481e-005	2.139578e-003	1.757090e+001
8.800430807091864e-005	2.142354e-003	1.757090e+001
8.800458205654796e-005	2.145139e-003	1.757090e+001
8.800496806460681e-005	2.148464e-003	1.757089e+001
8.800537923368129e-005	2.150932e-003	1.757089e+001
8.800590510271364e-005	2.152198e-003	1.757089e+001
8.800654287310916e-005	2.151604e-003	1.757088e+001
8.800682940661095e-005	2.150617e-003	1.757088e+001
8.800705486273347e-005	2.149511e-003	1.757088e+001
8.800724929781956e-005	2.148481e-003	1.757088e+001
8.800750252381875e-005	2.147163e-003	1.757088e+001
8.800777677505853e-005	2.145937e-003	1.757087e+001
8.800816167647135e-005	2.144800e-003	1.757087e+001
8.800857299043341e-005	2.144636e-003	1.757087e+001
8.800909760551048e-005	2.146272e-003	1.757086e+001
8.800973419603730e-005	2.150337e-003	1.757086e+001
8.801001948360865e-005	2.152863e-003	1.757086e+001
8.801024695426901e-005	2.155204e-003	1.757086e+001
8.801044070002109e-005	2.157274e-003	1.757086e+001
8.801069704658660e-005	2.159991e-003	1.757085e+001
8.801096904728981e-005	2.162679e-003	1.757085e+001
8.801135597035978e-005	2.165931e-003	1.757085e+001
8.801176498482791e-005	2.168347e-003	1.757085e+001
8.801229150253928e-005	2.169644e-003	1.757084e+001
8.801292377828493e-005	2.169182e-003	1.757084e+001
8.801320694932016e-005	2.168287e-003	1.757084e+001
8.801343794526129e-005	2.167231e-003	1.757083e+001
8.801363011869123e-005	2.166277e-003	1.757083e+001
8.801389259180739e-005	2.164993e-003	1.757083e+001
8.801416007907237e-005	2.163872e-003	1.757083e+001
8.801455095487978e-005	2.162797e-003	1.757082e+001
8.801495541849169e-005	2.162674e-003	1.757082e+001
8.801548587297411e-005	2.164298e-003	1.757081e+001
8.801611119587521e-005	2.168164e-003	1.757081e+001
8.801639146666443e-005	2.170566e-003	1.757081e+001
8.801662657308140e-005	2.172908e-003	1.757080e+001
8.801681718909743e-005	2.174882e-003	1.757080e+001
8.801708625476648e-005	2.177652e-003	1.757080e+001
8.801734931056932e-005	2.180181e-003	1.757080e+001
8.801774449846561e-005	2.183428e-003	1.757080e+001
8.801814445420428e-005	2.185756e-003	1.757079e+001
8.801867905025573e-005	2.187109e-003	1.757079e+001
8.801929677648701e-005	2.186790e-003	1.757078e+001
8.801957343408315e-005	2.185997e-003	1.757078e+001
8.801981418737892e-005	2.184977e-003	1.757078e+001
8.802000235415969e-005	2.184105e-003	1.757077e+001
8.802028106483575e-005	2.182825e-003	1.757077e+001
8.802053782117417e-005	2.181817e-003	1.757077e+001
8.802093933873295e-005	2.180787e-003	1.757076e+001
8.802133293306716e-005	2.180700e-003	1.757076e+001
8.802187379718801e-005	2.182321e-003	1.757076e+001
8.802248228819212e-005	2.185954e-003	1.757075e+001
8.802275520018721e-005	2.188215e-003	1.757075e+001
8.802300109232025e-005	2.190583e-003	1.757075e+001
8.802318729256992e-005	2.192452e-003	1.757074e+001
8.802343922046513e-005	2.194981e-003	1.757074e+001
8.802369342410937e-005	2.197388e-003	1.757074e+001
8.802407623557593e-005	2.200544e-003	1.757074e+001
8.802447006220349e-005	2.202938e-003	1.757073e+001
8.802498955361171e-005	2.204517e-003	1.757073e+001
8.802557477030279e-005	2.204600e-003	1.757072e+001
8.802584189577384e-005	2.204006e-003	1.757072e+001
8.802612519107078e-005	2.202958e-003	1.757071e+001
8.802633929842763e-005	2.202049e-003	1.757071e+001
8.802657657689186e-005	2.201011e-003	1.757071e+001
8.802681265685994e-005	2.200078e-003	1.757071e+001
8.802717492173429e-005	2.199015e-003	1.757070e+001
8.802755582651423e-005	2.198621e-003	1.757070e+001
8.802805423529375e-005	2.199489e-003	1.757069e+001
8.802860115489711e-005	2.202004e-003	1.757069e+001
8.802892140142432e-005	2.204270e-003	1.757068e+001
8.802921472929673e-005	2.206834e-003	1.757068e+001
8.802944712752933e-005	2.209044e-003	1.757068e+001
8.802965655453632e-005	2.211097e-003	1.757068e+001
8.802986645802674e-005	2.213121e-003	1.757067e+001
8.803018174583302e-005	2.215948e-003	1.757067e+001
8.803054064809857e-005	2.218653e-003	1.757067e+001
8.803099445816101e-005	2.221031e-003	1.757066e+001
8.803149458046222e-005	2.222073e-003	1.757066e+001
